Season,DayNum,T1_TeamID,T1_Score,T2_TeamID,T2_Score,T1_Scoremean,T1_opponent_Scoremean,T1_FGMmean,T1_FGAmean,T1_FGM3mean,T1_FGA3mean,T1_FTMmean,T1_FTAmean,T1_ORmean,T1_DRmean,T1_Astmean,T1_TOmean,T1_Stlmean,T1_Blkmean,T1_PFmean,T1_opponent_FGMmean,T1_opponent_FGAmean,T1_opponent_FGM3mean,T1_opponent_FGA3mean,T1_opponent_FTMmean,T1_opponent_FTAmean,T1_opponent_ORmean,T1_opponent_DRmean,T1_opponent_Astmean,T1_opponent_TOmean,T1_opponent_Stlmean,T1_opponent_Blkmean,T1_opponent_PFmean,T1_PointDiffmean,T2_Scoremean,T2_opponent_Scoremean,T2_FGMmean,T2_FGAmean,T2_FGM3mean,T2_FGA3mean,T2_FTMmean,T2_FTAmean,T2_ORmean,T2_DRmean,T2_Astmean,T2_TOmean,T2_Stlmean,T2_Blkmean,T2_PFmean,T2_opponent_FGMmean,T2_opponent_FGAmean,T2_opponent_FGM3mean,T2_opponent_FGA3mean,T2_opponent_FTMmean,T2_opponent_FTAmean,T2_opponent_ORmean,T2_opponent_DRmean,T2_opponent_Astmean,T2_opponent_TOmean,T2_opponent_Stlmean,T2_opponent_Blkmean,T2_opponent_PFmean,T2_PointDiffmean,T1_win_ratio_14d,T2_win_ratio_14d,T1_quality,T2_quality,T1_seed,T2_seed,Seed_diff
2003,136,1328,71,1354,54,71.16666666666667,60.166666666666664,25.266666666666666,56.53333333333333,7.466666666666667,18.966666666666665,13.166666666666666,18.6,12.133333333333333,24.966666666666665,14.166666666666666,11.8,6.933333333333334,3.7666666666666666,18.6,21.6,53.36666666666667,4.433333333333334,13.566666666666666,12.533333333333333,18.633333333333333,10.4,22.4,10.466666666666667,13.7,5.166666666666667,2.6666666666666665,17.533333333333335,11.0,72.8,71.26666666666667,24.8,54.36666666666667,5.166666666666667,15.466666666666667,18.033333333333335,25.8,12.966666666666667,24.266666666666666,10.266666666666667,19.466666666666665,8.0,2.9,20.733333333333334,24.0,57.93333333333333,7.166666666666667,21.2,16.1,24.5,14.233333333333333,21.2,12.066666666666666,17.4,9.7,3.1666666666666665,21.733333333333334,1.5333333333333334,0.8,1.0,,,1,16,-15
2003,136,1390,77,1360,69,72.25806451612904,66.96774193548387,25.64516129032258,58.03225806451613,6.935483870967742,19.387096774193548,14.03225806451613,20.774193548387096,13.741935483870968,25.129032258064516,14.64516129032258,14.32258064516129,5.516129032258065,3.3548387096774195,18.516129032258064,23.580645161290324,57.83870967741935,5.741935483870968,18.93548387096774,14.064516129032258,19.967741935483872,11.387096774193548,21.580645161290324,11.548387096774194,13.064516129032258,6.709677419354839,2.2903225806451615,20.032258064516128,5.290322580645161,74.67857142857143,71.57142857142857,25.214285714285715,53.535714285714285,6.928571428571429,18.035714285714285,17.321428571428573,26.321428571428573,11.535714285714286,26.357142857142858,16.392857142857142,18.178571428571427,5.392857142857143,3.4285714285714284,20.142857142857142,26.071428571428573,60.214285714285715,6.714285714285714,18.857142857142858,12.714285714285714,18.642857142857142,11.285714285714286,21.892857142857142,13.535714285714286,15.178571428571429,7.928571428571429,3.4285714285714284,23.464285714285715,3.107142857142857,0.5,1.0,,,4,13,-9
2003,136,1409,84,1173,71,73.51612903225806,65.25806451612904,26.387096774193548,57.03225806451613,6.645161290322581,18.322580645161292,14.096774193548388,19.387096774193548,11.161290322580646,25.806451612903224,14.774193548387096,14.32258064516129,7.580645161290323,5.0,17.322580645161292,23.258064516129032,58.61290322580645,5.612903225806452,18.161290322580644,13.129032258064516,19.258064516129032,12.774193548387096,22.70967741935484,11.64516129032258,14.419354838709678,6.967741935483871,2.6774193548387095,18.70967741935484,8.258064516129032,72.79310344827586,66.3103448275862,24.482758620689655,54.206896551724135,7.517241379310345,20.862068965517242,16.310344827586206,22.79310344827586,13.482758620689655,23.17241379310345,15.206896551724139,13.310344827586206,5.379310344827586,2.9310344827586206,17.586206896551722,23.896551724137932,56.58620689655172,5.931034482758621,16.24137931034483,12.586206896551724,17.586206896551722,12.172413793103448,19.275862068965516,11.793103448275861,11.862068965517242,5.827586206896552,2.8275862068965516,19.724137931034484,6.482758620689655,1.0,1.0,,,13,4,9
2003,136,1458,81,1451,74,70.72413793103448,58.689655172413794,25.03448275862069,53.89655172413793,6.241379310344827,17.379310344827587,14.413793103448276,19.448275862068964,10.310344827586206,22.551724137931036,13.310344827586206,10.517241379310345,6.9655172413793105,2.8275862068965516,14.827586206896552,22.20689655172414,51.58620689655172,5.068965517241379,14.931034482758621,9.206896551724139,12.620689655172415,8.206896551724139,21.689655172413794,11.172413793103448,13.96551724137931,4.655172413793103,2.6551724137931036,18.96551724137931,12.03448275862069,74.20689655172414,67.17241379310344,24.620689655172413,52.86206896551724,6.103448275862069,18.20689655172414,18.862068965517242,25.689655172413794,10.344827586206897,22.75862068965517,14.275862068965518,12.448275862068966,6.758620689655173,0.6551724137931034,18.862068965517242,24.724137931034484,54.06896551724138,6.0344827586206895,17.482758620689655,11.689655172413794,16.96551724137931,10.10344827586207,21.724137931034484,12.931034482758621,15.586206896551724,5.241379310344827,3.0689655172413794,22.137931034482758,7.0344827586206895,0.5,1.0,,,5,12,-7
2003,137,1120,65,1386,63,70.1,65.56666666666666,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666666,19.733333333333334,11.933333333333334,22.566666666666666,13.4,15.9,8.033333333333333,4.966666666666667,16.366666666666667,23.8,56.63333333333333,6.9,20.7,11.066666666666666,16.533333333333335,12.233333333333333,20.6,12.666666666666666,15.8,7.833333333333333,2.6666666666666665,19.133333333333333,4.533333333333333,70.62068965517241,59.275862068965516,24.24137931034483,54.41379310344828,8.03448275862069,21.862068965517242,14.10344827586207,20.655172413793103,11.172413793103448,24.137931034482758,14.0,12.931034482758621,7.206896551724138,5.551724137931035,18.75862068965517,20.137931034482758,54.55172413793103,5.482758620689655,16.620689655172413,13.517241379310345,20.689655172413794,13.482758620689655,21.93103448275862,11.379310344827585,15.241379310344827,6.206896551724138,2.6206896551724137,19.413793103448278,11.344827586206897,0.5,0.5,,,10,7,3
2003,137,1139,47,1280,46,68.58620689655173,60.93103448275862,24.06896551724138,50.6551724137931,8.482758620689655,21.862068965517242,11.96551724137931,16.551724137931036,7.827586206896552,20.379310344827587,12.96551724137931,10.413793103448276,6.344827586206897,1.8620689655172413,16.06896551724138,23.03448275862069,51.62068965517241,4.896551724137931,14.172413793103448,9.96551724137931,15.0,10.448275862068966,20.20689655172414,9.620689655172415,12.0,4.758620689655173,2.8620689655172415,16.82758620689655,7.655172413793103,70.16666666666667,60.166666666666664,26.333333333333332,55.8,5.566666666666666,16.2,11.933333333333334,17.633333333333333,12.666666666666666,24.6,14.5,15.633333333333333,8.733333333333333,3.7333333333333334,15.9,21.733333333333334,54.166666666666664,6.233333333333333,18.966666666666665,10.466666666666667,15.6,10.9,20.133333333333333,9.966666666666667,16.1,7.733333333333333,3.0,17.166666666666668,10.0,0.5,0.6,,,12,5,7
2003,137,1196,85,1358,55,75.90322580645162,64.6774193548387,26.93548387096774,56.516129032258064,8.67741935483871,22.129032258064516,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,13.387096774193548,7.774193548387097,4.096774193548387,16.903225806451612,24.225806451612904,57.25806451612903,5.806451612903226,17.741935483870968,10.419354838709678,16.0,11.96774193548387,21.741935483870968,14.516129032258064,15.064516129032258,6.483870967741935,3.4193548387096775,17.419354838709676,11.225806451612904,71.77777777777777,65.25925925925925,24.296296296296298,53.370370370370374,6.481481481481482,18.074074074074073,16.703703703703702,23.51851851851852,10.777777777777779,25.962962962962962,15.592592592592593,15.703703703703704,7.814814814814815,5.592592592592593,19.59259259259259,22.48148148148148,57.96296296296296,5.444444444444445,17.333333333333332,14.851851851851851,21.666666666666668,13.333333333333334,22.037037037037038,14.88888888888889,14.88888888888889,7.037037037037037,2.5555555555555554,19.296296296296298,6.518518518518518,0.0,1.0,,,2,15,-13
2003,137,1231,67,1104,62,70.53125,67.0,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625,24.28125,58.84375,4.71875,16.375,13.71875,19.1875,12.125,24.15625,11.96875,10.5,6.34375,3.53125,20.15625,3.53125,69.28571428571429,65.0,24.035714285714285,57.17857142857143,6.357142857142857,19.857142857142858,14.857142857142858,20.928571428571427,13.571428571428571,23.928571428571427,12.107142857142858,13.285714285714286,6.607142857142857,3.7857142857142856,18.035714285714285,23.25,55.5,6.357142857142857,19.142857142857142,12.142857142857142,17.142857142857142,10.892857142857142,22.642857142857142,11.678571428571429,13.857142857142858,5.535714285714286,3.1785714285714284,19.25,4.285714285714286,0.6,0.3333333333333333,,,7,10,-3
2003,137,1246,95,1237,64,77.53125,64.09375,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,23.0,55.78125,5.78125,17.625,12.3125,18.0625,11.1875,19.96875,10.75,16.46875,6.1875,3.53125,18.4375,13.4375,71.25,70.40625,24.4375,53.9375,6.5,18.59375,15.875,22.625,11.6875,20.90625,13.375,15.90625,8.1875,1.8125,19.34375,25.59375,53.6875,6.625,18.46875,12.59375,18.5625,10.5625,21.59375,16.09375,16.84375,6.75,3.78125,20.09375,0.84375,1.0,1.0,,,1,16,-15
2003,137,1257,86,1122,64,81.83333333333333,68.46666666666667,27.966666666666665,60.833333333333336,8.433333333333334,23.4,17.466666666666665,25.1,13.2,25.1,16.6,13.366666666666667,7.2,4.733333333333333,22.666666666666668,22.533333333333335,55.96666666666667,5.1,16.733333333333334,18.3,26.366666666666667,12.866666666666667,23.6,11.933333333333334,17.4,5.766666666666667,2.433333333333333,22.6,13.366666666666667,69.70370370370371,67.70370370370371,23.555555555555557,52.074074074074076,6.0,17.185185185185187,16.59259259259259,24.0,10.62962962962963,24.22222222222222,13.407407407407407,15.222222222222221,7.037037037037037,4.666666666666667,18.666666666666668,24.296296296296298,56.77777777777778,6.296296296296297,17.555555555555557,12.814814814814815,18.666666666666668,11.666666666666666,22.51851851851852,13.333333333333334,14.0,6.814814814814815,3.259259259259259,20.25925925925926,2.0,0.8,1.0,,,4,13,-9
2003,137,1268,75,1423,73,80.78571428571429,66.85714285714286,29.428571428571427,63.357142857142854,6.75,16.964285714285715,15.178571428571429,21.571428571428573,13.75,26.75,18.892857142857142,14.107142857142858,10.892857142857142,6.607142857142857,19.0,22.928571428571427,60.57142857142857,6.5,20.785714285714285,14.5,20.892857142857142,14.321428571428571,23.607142857142858,12.892857142857142,18.321428571428573,7.142857142857143,4.678571428571429,19.142857142857142,13.928571428571429,71.36666666666666,59.6,26.033333333333335,56.4,6.766666666666667,18.4,12.533333333333333,18.2,9.966666666666667,23.133333333333333,14.666666666666666,11.466666666666667,9.2,1.9,18.433333333333334,20.933333333333334,52.233333333333334,5.666666666666667,18.6,12.066666666666666,18.233333333333334,11.5,23.533333333333335,11.033333333333333,16.933333333333334,5.566666666666666,2.6666666666666665,17.4,11.766666666666667,0.0,1.0,,,6,11,-5
2003,137,1277,79,1160,64,67.2258064516129,60.96774193548387,23.032258064516128,51.096774193548384,4.903225806451613,13.387096774193548,16.258064516129032,22.129032258064516,10.67741935483871,24.258064516129032,13.612903225806452,14.548387096774194,6.387096774193548,3.7096774193548385,20.032258064516128,20.161290322580644,50.32258064516129,5.774193548387097,17.06451612903226,14.870967741935484,20.741935483870968,9.32258064516129,20.225806451612904,11.161290322580646,14.290322580645162,6.419354838709677,3.2903225806451615,20.258064516129032,6.258064516129032,75.51612903225806,70.06451612903226,27.193548387096776,61.32258064516129,4.967741935483871,15.258064516129032,16.161290322580644,23.93548387096774,14.483870967741936,27.967741935483872,13.387096774193548,14.0,6.129032258064516,6.645161290322581,17.70967741935484,25.387096774193548,63.354838709677416,6.741935483870968,19.774193548387096,12.548387096774194,18.483870967741936,13.516129032258064,23.193548387096776,13.32258064516129,12.548387096774194,6.064516129032258,3.3548387096774195,19.903225806451612,5.451612903225806,0.75,0.75,,,7,10,-3
2003,137,1329,77,1335,63,68.72413793103448,62.206896551724135,24.655172413793103,55.41379310344828,4.862068965517241,12.96551724137931,14.551724137931034,22.344827586206897,12.379310344827585,24.06896551724138,12.241379310344827,14.655172413793103,8.793103448275861,5.586206896551724,20.137931034482758,21.75862068965517,55.827586206896555,5.103448275862069,15.413793103448276,13.586206896551724,20.689655172413794,14.10344827586207,22.413793103448278,11.0,16.75862068965517,6.724137931034483,3.586206896551724,19.03448275862069,6.517241379310345,70.18518518518519,59.407407407407405,24.0,51.51851851851852,9.0,21.85185185185185,13.185185185185185,18.77777777777778,9.333333333333334,24.185185185185187,14.851851851851851,13.0,7.185185185185185,2.1481481481481484,17.77777777777778,20.703703703703702,51.48148148148148,6.333333333333333,18.51851851851852,11.666666666666666,17.185185185185187,9.37037037037037,21.444444444444443,11.962962962962964,14.407407407407407,6.666666666666667,2.259259259259259,18.88888888888889,10.777777777777779,0.3333333333333333,1.0,,,6,11,-5
2003,137,1338,87,1447,61,74.6,58.833333333333336,26.866666666666667,53.5,6.366666666666666,17.766666666666666,14.5,22.8,11.3,25.366666666666667,17.766666666666666,15.1,8.066666666666666,4.1,17.966666666666665,20.466666666666665,53.36666666666667,5.233333333333333,17.433333333333334,12.666666666666666,18.4,10.3,19.733333333333334,11.1,16.166666666666668,6.133333333333334,3.2666666666666666,20.033333333333335,15.766666666666667,75.54838709677419,71.45161290322581,27.225806451612904,57.67741935483871,7.032258064516129,18.322580645161292,14.064516129032258,19.29032258064516,12.0,22.35483870967742,16.096774193548388,14.96774193548387,7.516129032258065,2.806451612903226,17.580645161290324,26.387096774193548,57.25806451612903,6.129032258064516,16.322580645161292,12.548387096774194,17.387096774193548,10.935483870967742,21.35483870967742,14.0,15.451612903225806,7.483870967741935,2.6129032258064515,18.806451612903224,4.096774193548387,1.0,1.0,,,2,15,-13
