year,team,ts_rank
1986,1455,26.456532034923715
1986,1310,24.15729646338464
1986,1374,29.034938445351184
1986,1349,20.377342590258557
1986,1338,30.14862369089851
1986,1111,23.069559795217156
1986,1202,18.718639673579894
1986,1410,25.14302761694156
1986,1290,23.057902174602678
1986,1320,14.304902929158812
1986,1267,25.202504745166245
1986,1332,26.169850802185152
1986,1435,28.683269926244726
1986,1388,18.53728059241929
1986,1444,22.11131882245857
1986,1174,17.127686970249954
1986,1308,28.086712337599714
1986,1375,26.772359968350596
1986,1209,17.418730306734076
1986,1112,31.82486478990802
1986,1427,13.288368915461927
1986,1380,24.221455880985022
1986,1258,25.79309367721626
1986,1190,20.688763040021126
1986,1256,26.7832341907381
1986,1361,23.367001771583652
1986,1272,37.35518498313579
1986,1199,28.25531556024636
1986,1109,13.61523667159004
1986,1373,28.611124380672692
1986,1323,36.480467104635345
1986,1139,17.618701481163086
1986,1383,14.435495111119822
1986,1273,19.620072612300905
1986,1309,26.944144986484318
1986,1414,28.446861495458737
1986,1140,27.52698828344324
1986,1330,34.320674480875546
1986,1433,28.544820895226422
1986,1399,21.416263645082743
1986,1395,29.643291284777913
1986,1387,24.486465660849554
1986,1162,20.335467942243195
1986,1371,26.315562769845325
1986,1160,24.8482988233845
1986,1348,20.83139414696638
1986,1461,28.521622379871324
1986,1321,23.678748371147318
1986,1117,27.10273531584918
1986,1113,26.99948572944664
1986,1363,26.484532443018228
1986,1103,25.88413671435854
1986,1132,19.49408391729944
1986,1177,31.00245704888182
1986,1296,25.10249832644641
1986,1182,25.74822242867609
1986,1352,16.54458965623736
1986,1130,29.02627691470599
1986,1210,41.287057137253704
1986,1231,37.5831153433231
1986,1225,21.3455727605581
1986,1217,14.993937054696136
1986,1212,17.43296265864619
1986,1248,18.75814205151184
1986,1159,3.533963405301999
1986,1283,25.01790485205681
1986,1183,22.4470979146462
1986,1379,30.560189568365015
1986,1241,17.00216250898888
1986,1311,16.7378118024431
1986,1104,35.03665841696059
1986,1131,28.69099604124481
1986,1351,15.502956627183947
1986,1156,32.125515361495395
1986,1434,15.48806031140867
1986,1164,12.687634619464953
1986,1221,21.56067968134207
1986,1171,18.48122059972981
1986,1325,29.28121899397872
1986,1265,22.47090622017488
1986,1207,35.76146724077921
1986,1179,28.875426352140266
1986,1166,25.216598630977234
1986,1172,24.516217431825588
1986,1336,22.42301253325283
1986,1287,14.869821929596167
1986,1151,25.946247111795845
1986,1259,20.26665512294635
1986,1232,22.33841985975149
1986,1386,33.91421139900937
1986,1175,12.389805510389579
1986,1293,23.007450168895552
1986,1224,18.424589127778482
1986,1446,22.367461102007727
1986,1329,31.10629641751458
1986,1227,20.528590805741196
1986,1382,25.962447728394547
1986,1279,26.837936484949232
1986,1123,27.93105361332238
1986,1110,19.497181683652446
1986,1239,33.394860716259835
1986,1299,21.38907244094789
1987,1272,33.22919404609059
1987,1156,29.316714856139136
1987,1276,33.16927782382747
1987,1133,28.22623180898682
1987,1328,33.922169727452655
1987,1140,30.93811999528765
1987,1395,33.43063207924079
1987,1261,31.66042460886139
1987,1396,38.41552070778708
1987,1438,36.16745046368028
1987,1424,42.078747478242434
1987,1112,30.873415639841845
1987,1437,31.68108166225346
1987,1224,28.3424444047584
1987,1443,31.52319998192313
1987,1323,35.344724817788894
1987,1301,33.94261512954042
1987,1298,32.63613379926882
1987,1318,30.56684703758189
1987,1257,31.00869139718267
1987,1321,23.156580048099272
1987,1420,18.087191165183867
1987,1336,24.772790955805636
1987,1247,26.557511837037318
1987,1344,36.18659859684719
1987,1110,22.938306593107406
1987,1345,39.852723296774236
1987,1391,24.158191003151636
1987,1348,28.383239479538165
1987,1239,28.110896271480392
1987,1350,25.39835999523577
1987,1349,21.64604109038508
1987,1365,26.206943400691706
1987,1364,27.237251728831072
1987,1375,24.57988849928414
1987,1147,15.996153672995487
1987,1385,36.508727482285124
1987,1380,22.15454581396981
1987,1387,27.95262513816891
1987,1114,25.738295873727903
1987,1450,24.74120971439113
1987,1211,26.043958734668262
1987,1398,21.998548572402996
1987,1359,10.528893399788375
1987,1403,28.74297718056459
1987,1168,29.009542457814593
1987,1409,31.22405632556466
1987,1462,25.437727648215358
1987,1414,27.129434488497363
1987,1304,29.746154892249375
1987,1429,26.64089225498086
1987,1449,29.497681734362573
1987,1435,30.78740761930088
1987,1433,26.212289806469283
1987,1314,41.49166401629722
1987,1218,20.11282971604368
1987,1457,16.23163183274152
1987,1271,-1.1445761597908382
1987,1463,22.844904083370782
1987,1436,13.755278185177266
1987,1464,21.32997816715371
1987,1265,24.287652183712243
1987,1397,29.10051522255758
1987,1111,15.664532816065933
1987,1307,30.321020770194966
1987,1150,25.37693328441535
1987,1360,31.027464275861465
1987,1428,27.201392119678633
1987,1432,17.9220398204146
1987,1400,27.244255211374348
1987,1104,37.816686697899925
1987,1419,21.81146617397898
1987,1116,29.98470770495541
1987,1212,21.581642543780514
1987,1120,31.894031451701053
1987,1412,29.525507172008435
1987,1130,26.99571135547196
1987,1373,24.073095054490178
1987,1155,36.952398871100556
1987,1209,17.491462211045665
1987,1160,26.115563447112518
1987,1451,20.18423048825129
1987,1171,22.853243733300598
1987,1216,21.884285701491045
1987,1179,26.45046094506231
1987,1283,31.64532580905952
1987,1197,16.95895196500629
1987,1126,12.8834312861091
1987,1199,29.13136511266149
1987,1196,32.48906115497098
1987,1131,25.397356594155692
1987,1180,22.65397440151331
1987,1201,22.725002750026036
1987,1165,23.757002498957842
1987,1200,22.675349061975655
1987,1284,14.882026698902203
1987,1281,34.13289389148872
1987,1117,26.359209584455378
1987,1277,27.47797467582039
1987,1185,22.324600163213464
1987,1292,29.830130412285584
1987,1118,15.64907832252364
1987,1270,24.486050588048702
1987,1410,23.079445200794673
1987,1274,23.410868044420827
1987,1416,18.3913080548357
1987,1228,37.53099145217655
1987,1308,27.22258182744165
1987,1225,23.420774650450614
1987,1186,16.547192096796916
1987,1220,18.867292899943305
1987,1227,24.210437460140344
1987,1210,33.04341039824267
1987,1390,27.98556348373324
1987,1339,24.72240071246683
1987,1363,28.207753278569776
1987,1337,24.505276895080005
1987,1329,26.089210724316125
1987,1333,29.829018362901675
1987,1431,32.71877089859827
1987,1332,28.048219680947543
1987,1285,24.95670511513132
1987,1320,22.417615899843653
1987,1330,20.336424758749065
1987,1439,25.574124449440244
1987,1326,32.531681936947486
1987,1137,25.719167650441857
1987,1319,21.029255299687062
1987,1134,14.53955720397611
1987,1353,21.486759004795758
1987,1351,20.099157531721584
1987,1309,33.711466581242625
1987,1425,24.856037311126013
1987,1331,23.618566495274337
1987,1411,17.269933767128094
1987,1371,30.58470889151394
1987,1162,21.10965449899067
1987,1253,25.549999972409534
1987,1461,30.11868650801539
1987,1458,27.357405579121885
1987,1378,21.75380287697559
1987,1455,30.040612027603306
1987,1334,23.673617319472072
1987,1452,32.625122780572845
1987,1206,25.959542872876302
1987,1423,27.63296006120946
1987,1119,22.41345458397874
1987,1417,35.0929477910243
1987,1393,38.72200787953716
1987,1260,26.990857172592715
1987,1374,28.034133319154225
1987,1347,19.24504642742884
1987,1305,24.933767507254753
1987,1143,29.088652121537653
1987,1354,16.963011909605928
1987,1121,15.64424395947112
1987,1290,19.69576494993961
1987,1149,23.918029686562946
1987,1177,39.29096802635604
1987,1296,19.567077913636922
1987,1163,25.982373404983953
1987,1269,22.86102919090737
1987,1203,21.420523826922278
1987,1164,13.858270125223074
1987,1151,26.752193911940555
1987,1148,16.516840173826772
1987,1389,26.894387235836636
1987,1145,23.959146614254244
1987,1233,23.913030416815673
1987,1135,19.346460629316095
1987,1306,14.093549676600597
1987,1129,27.783515449480632
1987,1226,23.61252884383483
1987,1154,20.470596608533725
1987,1388,25.04359557161437
1987,1256,30.938522162837096
1987,1368,16.292899430693033
1987,1250,21.91835298350359
1987,1217,18.47716353479697
1987,1248,22.577304218703826
1987,1159,12.508207938105365
1987,1245,26.24624372869407
1987,1267,30.464071488715874
1987,1246,33.117296613269055
1987,1122,28.27398085476669
1987,1238,20.271137254965467
1987,1311,16.64047329517563
1987,1235,27.896441143554885
1987,1178,19.76105527790352
1987,1234,39.317082139276756
1987,1231,39.65898342392312
1987,1286,27.623206627796066
1987,1229,28.302440138022572
1987,1453,23.826697202586445
1987,1181,35.8443219912317
1987,1434,20.336609107412787
1987,1444,22.785548812350843
1987,1208,31.404765030166825
1987,1322,19.86198111804475
1987,1325,23.136691496219417
1987,1103,27.83195136630455
1987,1124,29.034883350408183
1987,1356,24.085707825529195
1987,1293,22.999585190019516
1987,1362,25.17174475149825
1987,1372,24.868932088188803
1987,1379,27.055612420084028
1987,1402,18.775473007963303
1987,1426,15.486775827302845
1987,1448,28.492414393251703
1987,1157,19.97014598772898
1987,1361,17.51607089300729
1987,1123,19.674254397393003
1987,1202,23.606249485709835
1987,1184,26.800814955484327
1987,1187,22.898215733159258
1987,1376,27.774261734802376
1987,1191,25.709445234663985
1987,1335,24.91702383230743
1987,1241,27.885569914637976
1987,1440,18.324691123885156
1987,1222,30.045222486367784
1987,1278,24.20279361177795
1987,1273,17.367536032242835
1987,1266,27.82736758843666
1987,1264,14.697320910824683
1987,1383,16.56216652885652
1987,1299,27.01868190054137
1987,1352,18.70745823239532
1987,1242,33.836370207465215
1987,1249,24.72184805375109
1987,1401,28.44312716768161
1987,1221,19.52112534809647
1987,1405,20.02540125063962
1987,1441,18.278725267108587
1987,1166,23.58740278548146
1987,1152,19.765597106617065
1987,1193,22.70184527439155
1987,1317,21.076757583327932
1987,1310,26.17533304112205
1987,1382,17.056148754760716
1987,1338,37.820288080653775
1987,1384,17.350919469854727
1987,1172,25.314293698239567
1987,1418,22.11275595991697
1987,1190,15.21275123498568
1987,1427,19.38225382276498
1987,1288,12.940142059361449
1987,1175,8.091737769608214
1987,1275,23.11212162800172
1987,1173,26.207588417667576
1987,1132,24.847401357252092
1987,1139,22.322396263113436
1987,1153,24.395845854467787
1987,1421,21.99598780727418
1987,1386,26.90828418583494
1987,1279,29.385753335307825
1987,1207,40.377255961882184
1987,1141,29.122641892039898
1987,1232,21.03067237608364
1987,1358,20.845509667230395
1987,1456,17.162033447383525
1987,1442,19.437190666479225
1987,1287,23.197417745711956
1987,1223,22.07157320096222
1987,1268,26.103503849637097
1987,1243,31.827610574775345
1987,1263,19.442306988985358
1987,1254,17.064647444479245
1987,1215,19.503731153813657
1987,1113,26.403429246452212
1987,1108,14.696727028540153
1987,1204,23.406066386154546
1987,1174,19.12191507695176
1987,1258,22.505914566445337
1987,1343,25.493049598008273
1987,1102,21.596472855109102
1987,1406,20.3748041709986
1987,1161,24.600464502303613
1987,1447,20.153627346596206
1987,1144,20.765568361136406
1987,1182,22.95841306348766
1987,1109,15.842704852651
1987,1106,18.60097569034256
1987,1259,20.785896146738605
1987,1183,19.51196378724262
1987,1192,22.910331457590395
1987,1280,22.77427705496111
1987,1399,16.76551813997437
1987,1341,14.346916478373949
1988,1196,34.38577342326747
1988,1239,21.283075192549042
1988,1210,35.09698523208858
1988,1108,16.693166223427642
1988,1235,31.570130419314847
1988,1400,26.796934224464394
1988,1292,27.09430456732595
1988,1439,32.190397530651175
1988,1307,29.858025421158636
1988,1451,21.558885229409334
1988,1345,39.12548152388194
1988,1114,30.998166739534334
1988,1371,32.92521467934778
1988,1206,26.885175463066595
1988,1417,29.552413578476436
1988,1331,19.41060862175602
1988,1314,38.17966713139003
1988,1393,36.73797303396134
1988,1349,19.418272892109453
1988,1360,22.254921589106722
1988,1268,32.99382538668831
1988,1259,13.495692191280481
1988,1276,35.55171681705549
1988,1274,26.437830090914208
1988,1277,26.412497244283436
1988,1178,20.119749843931093
1988,1279,29.97443896577478
1988,1386,26.891065293502916
1988,1322,21.40156553260867
1988,1372,19.11478354034816
1988,1344,29.071904128657614
1988,1200,25.12585020739124
1988,1348,31.605197843225742
1988,1154,18.498511042710287
1988,1350,31.470674611254246
1988,1131,25.539176684263357
1988,1438,29.375943609921336
1988,1162,15.930335367453964
1988,1387,24.821043395505903
1988,1145,15.043656323636009
1988,1412,27.190589973373495
1988,1402,17.445514650280444
1988,1414,28.652581188545415
1988,1119,19.138628597367425
1988,1428,30.527619431209
1988,1429,32.303419872311466
1988,1435,33.356852762891016
1988,1218,19.0788504967859
1988,1437,34.15344079430259
1988,1304,26.382461918922
1988,1264,16.398168964002828
1988,1102,21.382263376087387
1988,1450,26.46374497268393
1988,1186,15.92126895617807
1988,1364,32.831863723919106
1988,1365,29.81515799407651
1988,1256,28.558045390412808
1988,1318,19.747469577165152
1988,1425,22.895042237761405
1988,1243,34.83387469442777
1988,1361,25.5030268017662
1988,1247,30.1476875116822
1988,1427,28.724314658634814
1988,1104,29.072831470895775
1988,1308,26.537910632161662
1988,1112,39.95061238689505
1988,1182,22.07135996661154
1988,1113,26.138638310624973
1988,1403,22.37680308690818
1988,1120,33.650639669106255
1988,1375,26.457620580934943
1988,1137,22.852381130457264
1988,1416,16.72329348617704
1988,1140,34.18193424685153
1988,1286,26.66738510840895
1988,1147,21.653263913605592
1988,1368,12.486261253117616
1988,1155,30.652119560307117
1988,1333,31.177900722914877
1988,1160,25.918162987334316
1988,1449,24.855012193421555
1988,1116,30.436224016852638
1988,1152,19.892560166224936
1988,1192,25.312659014857722
1988,1373,25.511023726829965
1988,1197,22.662480729690525
1988,1126,14.088026641930886
1988,1201,22.98794788822835
1988,1319,21.169948406052516
1988,1208,31.922992597078526
1988,1380,26.327519052146904
1988,1222,28.737609755065474
1988,1358,22.60225143505393
1988,1225,25.204148366191365
1988,1211,24.903096299225265
1988,1228,35.28737028729208
1988,1124,30.111090027724586
1988,1174,23.760720537769775
1988,1216,20.596264427146924
1988,1234,34.37117734711402
1988,1390,30.61062026553978
1988,1338,37.02560949352315
1988,1352,17.42729678922201
1988,1337,28.815708622989472
1988,1177,32.58598318094307
1988,1332,28.025995378804975
1988,1339,17.32228494659465
1988,1330,28.668721885229022
1988,1456,21.303045093868505
1988,1328,39.156303128156516
1988,1401,25.99251616300959
1988,1317,24.931347648803172
1988,1309,28.260878149578854
1988,1270,18.39157496433913
1988,1283,30.982024750395183
1988,1362,23.787120570343127
1988,1353,20.842901877152467
1988,1134,14.260932852261968
1988,1374,33.21480216029063
1988,1241,22.056317599953076
1988,1385,33.01311389093678
1988,1217,20.690894126705597
1988,1389,25.33160611955916
1988,1148,16.49487176188146
1988,1418,23.14085219137948
1988,1433,29.511749054016544
1988,1117,27.21058719331475
1988,1458,27.31171038757128
1988,1378,21.648203866560614
1988,1460,21.08204701101781
1988,1109,18.652645791160765
1988,1272,31.48542894385244
1988,1238,17.850644323230657
1988,1129,30.54578914644275
1988,1226,23.727703023260922
1988,1258,35.25502702223868
1988,1399,19.60513581946748
1988,1130,30.485653221811667
1988,1157,22.470985163208397
1988,1135,16.74036188203814
1988,1306,11.390625029252258
1988,1141,25.0239216514303
1988,1143,23.687194783491602
