,CityID,City,State,Lat,Lng,ElevationMeters,TimezoneName,UTCOffsetHours
24,4025,Bayamon,PR,18.389395999999998,-66.1653224,30.27177429199219,Atlantic Standard Time,-4.0
25,4026,Beaumont,TX,30.080174,-94.12655620000001,5.1013455390930185,Central Daylight Time,-5.0
26,4027,Berkeley,CA,37.87159260000001,-122.272747,51.61442184448242,Pacific Daylight Time,-7.0
27,4028,Bethlehem,PA,40.6259316,-75.37045789999998,110.97427368164058,Eastern Daylight Time,-4.0
28,4029,Billings,MT,45.783285600000006,-108.50069040000001,951.3828735351562,Mountain Daylight Time,-6.0
29,4030,Birmingham,AL,33.5206608,-86.80248999999998,186.2443695068359,Central Daylight Time,-5.0
30,4031,Blacksburg,VA,37.2295733,-80.4139393,634.6715087890625,Eastern Daylight Time,-4.0
31,4032,Bloomington,IN,39.165325,-86.52638569999998,233.7287750244141,Eastern Daylight Time,-4.0
32,4033,Boca Raton,FL,26.3683064,-80.1289321,6.029303550720215,Eastern Daylight Time,-4.0
33,4034,Boiling Springs,NC,35.254292,-81.6670407,269.42013549804693,Eastern Daylight Time,-4.0
34,4035,Boise,ID,43.6187102,-116.2146068,817.1220703125,Mountain Daylight Time,-6.0
35,4036,Boone,NC,36.216795,-81.6745517,980.9765625,Eastern Daylight Time,-4.0
36,4037,Borinquen,PR,18.220833,-66.590149,454.5361328125,Atlantic Standard Time,-4.0
37,4038,Bossier City,LA,32.5159852,-93.7321228,53.01473999023438,Central Daylight Time,-5.0
38,4039,Boston,MA,42.360082500000004,-71.0588801,10.44776248931885,Eastern Daylight Time,-4.0
39,4040,Boulder,CO,40.0149856,-105.2705456,1623.9774169921882,Mountain Daylight Time,-6.0
40,4041,Bowling Green,KY,36.9685219,-86.48080429999999,160.5126342773438,Central Daylight Time,-5.0
41,4042,Bowling Green,OH,41.3747744,-83.65132290000001,210.7506256103516,Eastern Daylight Time,-4.0
42,4043,Bozeman,MT,45.676997899999996,-111.04293390000001,1473.49462890625,Mountain Daylight Time,-6.0
43,4044,Bridgeport,CT,41.18654779999999,-73.19517669999998,12.555980682373052,Eastern Daylight Time,-4.0
44,4045,Bronx,NY,40.844781899999994,-73.86482679999999,14.447757720947271,Eastern Daylight Time,-4.0
45,4046,Brookings,SD,44.3113573,-96.7983877,493.9803161621094,Central Daylight Time,-5.0
46,4047,Brooklyn,NY,40.6781784,-73.94415790000001,18.05331420898438,Eastern Daylight Time,-4.0
47,4048,Brooklyn Heights,NY,40.6960105,-73.9932872,27.11715507507324,Eastern Daylight Time,-4.0
48,4049,Buffalo,NY,42.88644679999999,-78.8783689,182.8298187255859,Eastern Daylight Time,-4.0
49,4050,Buies Creek,NC,35.413216799999994,-78.7355728,63.27493286132812,Eastern Daylight Time,-4.0
50,4051,Burlington,VT,44.475882500000004,-73.21207199999998,59.67926025390625,Eastern Daylight Time,-4.0
51,4052,Cambridge,MA,42.373615799999996,-71.10973349999998,6.376087188720702,Eastern Daylight Time,-4.0
52,4053,Cancun,MX,21.161908,-86.85152790000001,12.89237785339355,Central Standard Time,-6.0
53,4054,Cape Girardeau,MO,37.3058839,-89.51814759999998,107.4340057373047,Central Daylight Time,-5.0
54,4055,Carbondale,IL,37.7272727,-89.2167501,126.3381576538086,Central Daylight Time,-5.0
55,4056,Casper,WY,42.866632,-106.31308100000001,1555.7698974609382,Mountain Daylight Time,-6.0
56,4057,Cedar City,UT,37.67747689999999,-113.06189309999999,1782.531494140625,Mountain Daylight Time,-6.0
57,4058,Cedar Falls,IA,42.5348993,-92.4453161,262.44967651367193,Central Daylight Time,-5.0
58,4059,Cedar Park,TX,30.505197999999996,-97.82028879999999,276.22885131835943,Central Daylight Time,-5.0
59,4060,Champaign,IL,40.116420399999996,-88.2433829,224.3040618896484,Central Daylight Time,-5.0
60,4061,Chapel Hill,NC,35.913199600000006,-79.05584449999999,148.55224609375,Eastern Daylight Time,-4.0
61,4062,Charleston,IL,39.4961458,-88.1761521,205.71600341796884,Central Daylight Time,-5.0
62,4063,Charleston,NC,32.789418100000006,-79.936842,4.923791885375977,Eastern Daylight Time,-4.0
63,4064,Charleston,SC,32.776474900000004,-79.93105120000001,3.8890023231506348,Eastern Daylight Time,-4.0
64,4065,Charleston,WV,38.3498195,-81.6326234,181.6091461181641,Eastern Daylight Time,-4.0
65,4066,Charlotte,NC,35.2270869,-80.8431267,232.5149993896484,Eastern Daylight Time,-4.0
66,4067,Charlottesville,VA,38.029305900000004,-78.47667810000002,142.3699798583984,Eastern Daylight Time,-4.0
67,4068,Chattanooga,TN,35.0456297,-85.3096801,206.3250579833984,Eastern Daylight Time,-4.0
68,4069,Cheney,WA,47.4873895,-117.5757622,718.7050170898438,Pacific Daylight Time,-7.0
69,4070,Chestnut Hill,MA,42.330379799999996,-71.166187,59.72336196899414,Eastern Daylight Time,-4.0
70,4071,Chicago,IL,41.8781136,-87.62979820000001,181.5143737792969,Central Daylight Time,-5.0
71,4072,Cincinnati,OH,39.103118200000004,-84.5120196,167.9832916259766,Eastern Daylight Time,-4.0
72,4073,Clarksville,TN,36.5297706,-87.3594528,146.1344451904297,Central Daylight Time,-5.0
73,4074,Clemson,SC,34.683438200000005,-82.83736540000001,221.9318542480469,Eastern Daylight Time,-4.0
74,4075,Cleveland,OH,41.499320000000004,-81.6943605,199.8629608154297,Eastern Daylight Time,-4.0
75,4076,Clinton,SC,34.4726276,-81.88065619999998,205.6438293457031,Eastern Daylight Time,-4.0
76,4077,College Park,MD,38.9896967,-76.93776,22.96251678466797,Eastern Daylight Time,-4.0
77,4078,College Station,TX,30.627977,-96.3344068,104.1191558837891,Central Daylight Time,-5.0
78,4079,Columbia,SC,34.0007104,-81.0348144,90.61096954345705,Eastern Daylight Time,-4.0
79,4080,Columbus,OH,39.9611755,-82.99879419999998,237.6291656494141,Eastern Daylight Time,-4.0
80,4081,Conway,AR,35.0886963,-92.44210109999999,93.8056640625,Central Daylight Time,-5.0
81,4082,Conway,SC,33.836003399999996,-79.0478143,9.80633544921875,Eastern Daylight Time,-4.0
82,4083,Cookeville,TN,36.162839,-85.5016423,336.294921875,Central Daylight Time,-5.0
83,4084,Coral Gables,FL,25.72149,-80.2683838,2.358245849609375,Eastern Daylight Time,-4.0
84,4085,Corpus Christi,TX,27.800582799999997,-97.396381,2.022631406784058,Central Daylight Time,-5.0
85,4086,Corvallis,OR,44.5645659,-123.2620435,69.55359649658203,Pacific Daylight Time,-7.0
86,4087,Cullowhee,NC,35.313711100000006,-83.1765333,645.9476928710938,Eastern Daylight Time,-4.0
87,4088,Dallas,TX,32.7766642,-96.7969879,137.57452392578122,Central Daylight Time,-5.0
88,4089,Davidson,NC,35.4993031,-80.84868459999998,249.673095703125,Eastern Daylight Time,-4.0
89,4090,Davis,CA,38.5449065,-121.74051670000001,15.57017421722412,Pacific Daylight Time,-7.0
90,4091,Dayton,OH,39.758947799999994,-84.1916069,225.5588531494141,Eastern Daylight Time,-4.0
91,4092,Daytona Beach,FL,29.2108147,-81.02283309999999,4.296838283538818,Eastern Daylight Time,-4.0
92,4093,DeKalb,IL,41.9294736,-88.75036469999998,267.03823852539057,Central Daylight Time,-5.0
93,4094,DeLand,FL,29.028318,-81.3031179,11.369895935058588,Eastern Daylight Time,-4.0
94,4095,Denton,TX,33.2148412,-97.1330683,199.4781188964844,Central Daylight Time,-5.0
95,4096,Denver,CO,39.739235799999996,-104.990251,1596.6729736328118,Mountain Daylight Time,-6.0
96,4097,Des Moines,IA,41.600544799999994,-93.6091064,266.38015747070307,Central Daylight Time,-5.0
97,4098,Detroit,MI,42.331427000000005,-83.0457538,182.3301696777344,Eastern Daylight Time,-4.0
98,4099,Dover,DE,39.158167999999996,-75.5243682,9.22296905517578,Eastern Daylight Time,-4.0
99,4100,Duluth,GA,34.0028786,-84.1446376,334.2595520019531,Eastern Daylight Time,-4.0
100,4101,Durham,NC,35.99403289999999,-78.898619,120.9079360961914,Eastern Daylight Time,-4.0
101,4102,Durham,NH,43.1339545,-70.9264393,13.36411380767822,Eastern Daylight Time,-4.0
102,4103,East Lansing,MI,42.7369792,-84.48386540000001,261.54904174804693,Eastern Daylight Time,-4.0
103,4104,East Rutherford,NJ,40.833989,-74.0970865,24.81060791015625,Eastern Daylight Time,-4.0
104,4105,Easton,PA,40.688432,-75.2207323,100.58746337890621,Eastern Daylight Time,-4.0
105,4106,Edinburg,TX,26.3017374,-98.1633432,28.75908660888672,Central Daylight Time,-5.0
106,4107,Edwardsville,IL,38.8114364,-89.95315699999998,166.8143463134766,Central Daylight Time,-5.0
107,4108,El Paso,TX,31.7618778,-106.48502169999999,1134.373168945312,Mountain Daylight Time,-6.0
108,4109,Elon,NC,36.09827620000001,-79.5115433,210.5898895263672,Eastern Daylight Time,-4.0
109,4110,Emmitsburg,MD,39.7045417,-77.32693069999998,135.5787200927734,Eastern Daylight Time,-4.0
110,4111,Estero,FL,26.438136,-81.8067523,3.6247434616088867,Eastern Daylight Time,-4.0
111,4112,Eugene,OR,44.0520691,-123.08675359999998,131.0602111816406,Pacific Daylight Time,-7.0
112,4113,Evanston,IL,42.0450722,-87.68769689999998,184.2229766845703,Central Daylight Time,-5.0
113,4114,Evansville,IN,37.9715592,-87.5710898,118.26126098632808,Central Daylight Time,-5.0
114,4115,Fairfax,VA,38.84622359999999,-77.30637329999998,131.4553527832031,Eastern Daylight Time,-4.0
115,4116,Fairfield,CT,41.1408363,-73.2612615,5.032363891601562,Eastern Daylight Time,-4.0
116,4117,Fargo,ND,46.8771863,-96.78980340000001,275.0908203125,Central Daylight Time,-5.0
117,4118,Farmville,VA,37.302096500000005,-78.3919401,95.9873046875,Eastern Daylight Time,-4.0
118,4119,Fayetteville,AR,36.082156,-94.1718542,392.149658203125,Central Daylight Time,-5.0
119,4120,Flagstaff,AZ,35.1982836,-111.651302,2103.939453125,Mountain Standard Time,-7.0
120,4121,Fort Collins,CO,40.5852602,-105.084423,1525.08740234375,Mountain Daylight Time,-6.0
121,4122,Fort Hood,TX,31.195001300000005,-97.7413143,240.8761444091797,Central Daylight Time,-5.0
122,4123,Fort Myers,FL,26.640628000000003,-81.87230840000001,3.245586395263672,Eastern Daylight Time,-4.0
123,4124,Fort Wayne,IN,41.079273,-85.13935129999999,233.6640472412109,Eastern Daylight Time,-4.0
124,4125,Fort Worth,TX,32.7554883,-97.3307658,188.8277130126953,Central Daylight Time,-5.0
125,4126,Fresno,CA,36.7468422,-119.7725868,92.60773468017578,Pacific Daylight Time,-7.0
126,4127,Fullerton,CA,33.8703645,-117.9242123,48.4811897277832,Pacific Daylight Time,-7.0
127,4128,Gainesville,FL,29.6516344,-82.32482619999998,55.27118682861328,Eastern Daylight Time,-4.0
128,4129,Garland,TX,32.912624,-96.6388833,170.0466918945312,Central Daylight Time,-5.0
129,4130,Glendale,AZ,33.538652299999995,-112.18598659999999,350.8721618652344,Mountain Standard Time,-7.0
130,4131,Glens Falls,NY,43.3095164,-73.6440058,104.66089630126949,Eastern Daylight Time,-4.0
131,4132,Grambling,LA,32.527650300000005,-92.7140402,92.74832153320312,Central Daylight Time,-5.0
132,4133,Grand Forks,ND,47.9252568,-97.0328547,252.96630859375,Central Daylight Time,-5.0
133,4134,Greeley,CO,40.42331420000001,-104.7091322,1424.012451171875,Mountain Daylight Time,-6.0
134,4135,Green Bay,WI,44.51915899999999,-88.019826,181.44610595703116,Central Daylight Time,-5.0
135,4136,Greensboro,NC,36.072635399999996,-79.79197540000001,251.0852508544922,Eastern Daylight Time,-4.0
136,4137,Greenville,MS,33.399661,-91.03770290000001,38.09271621704102,Central Daylight Time,-5.0
137,4138,Greenville,NC,35.612660999999996,-77.3663538,17.48263931274414,Eastern Daylight Time,-4.0
138,4139,Greenville,SC,34.85261759999999,-82.3940104,298.6752014160156,Eastern Daylight Time,-4.0
139,4140,Greenwood,MS,33.5162315,-90.1795281,41.108131408691406,Central Daylight Time,-5.0
140,4141,Gulfport,MS,30.367419800000004,-89.0928155,6.2060675621032715,Central Daylight Time,-5.0
141,4142,Hackensack,NJ,40.8859325,-74.0434736,6.160773754119872,Eastern Daylight Time,-4.0
142,4143,Hamden,CT,41.3838782,-72.9026064,21.53010749816895,Eastern Daylight Time,-4.0
143,4144,Hamilton,NY,42.8270136,-75.5446238,343.2666625976562,Eastern Daylight Time,-4.0
144,4145,Hammond,LA,30.5043583,-90.4611995,13.06888675689697,Central Daylight Time,-5.0
145,4146,Hampton,VA,37.0298687,-76.34522179999998,1.979974031448364,Eastern Daylight Time,-4.0
146,4147,Hanover,NH,43.7022451,-72.2895526,163.7394409179688,Eastern Daylight Time,-4.0
147,4148,Harrisonburg,VA,38.449568799999994,-78.8689155,408.2718811035156,Eastern Daylight Time,-4.0
148,4149,Hartford,CT,41.76371109999999,-72.6850932,16.13868522644043,Eastern Daylight Time,-4.0
149,4150,Hattiesburg,MS,31.327118900000002,-89.29033919999998,49.916481018066406,Central Daylight Time,-5.0
150,4151,Hempstead,NY,40.706212799999996,-73.6187397,17.04537010192871,Eastern Daylight Time,-4.0
151,4152,High Point,NC,35.955692299999995,-80.0053176,281.1091918945312,Eastern Daylight Time,-4.0
152,4153,Highland Heights,KY,39.033116899999996,-84.45188540000001,258.47286987304693,Eastern Daylight Time,-4.0
153,4154,Hoffman Estates,IL,42.062991499999995,-88.12271989999998,241.2194671630859,Central Daylight Time,-5.0
154,4155,Honolulu,HI,21.3069444,-157.8583333,5.22021484375,Hawaii-Aleutian Standard Time,-10.0
155,4156,Hot Springs,AR,34.50370039999999,-93.05517950000001,178.2125396728516,Central Daylight Time,-5.0
156,4157,Houston,TX,29.7604267,-95.36980279999999,14.566981315612788,Central Daylight Time,-5.0
157,4158,Huntington,WV,38.41924960000001,-82.44515400000002,172.42071533203116,Eastern Daylight Time,-4.0
158,4159,Huntsville,AL,34.730368799999994,-86.5861037,194.7049560546875,Central Daylight Time,-5.0
159,4160,Huntsville,TX,30.723526300000003,-95.5507771,113.95508575439449,Central Daylight Time,-5.0
160,4161,Indianapolis,IN,39.768403,-86.158068,222.7997283935547,Eastern Daylight Time,-4.0
161,4162,Iowa City,IA,41.6611277,-91.5301683,203.7541961669922,Central Daylight Time,-5.0
162,4163,Irvine,CA,33.6845673,-117.82650490000002,11.57025718688965,Pacific Daylight Time,-7.0
163,4164,Ithaca,NY,42.4439614,-76.5018807,119.56497192382808,Eastern Daylight Time,-4.0
164,4165,Itta Bena,MS,33.49512,-90.3198067,40.96720886230469,Central Daylight Time,-5.0
165,4166,Jackson,MS,32.298757300000005,-90.1848103,86.8384017944336,Central Daylight Time,-5.0
166,4167,Jacksonville,AL,33.8137125,-85.76135359999998,217.0318450927734,Central Daylight Time,-5.0
167,4168,Jacksonville,FL,30.3321838,-81.65565099999998,4.784560680389403,Eastern Daylight Time,-4.0
168,4169,Jersey City,NJ,40.72815749999999,-74.0776417,10.18675327301025,Eastern Daylight Time,-4.0
169,4170,Johnson City,TN,36.3134397,-82.35347270000001,499.8729553222656,Eastern Daylight Time,-4.0
170,4171,Johnstown,PA,40.32674069999999,-78.9219698,355.1664123535156,Eastern Daylight Time,-4.0
171,4172,Jonesboro,AR,35.84229670000001,-90.704279,98.1375503540039,Central Daylight Time,-5.0
172,4173,Kalamazoo,MI,42.291706899999994,-85.5872286,239.9346923828125,Eastern Daylight Time,-4.0
173,4174,Kansas City,MO,39.0997265,-94.5785667,273.54550170898443,Central Daylight Time,-5.0
174,4175,Katy,TX,29.7857853,-95.82439559999999,42.47363662719727,Central Daylight Time,-5.0
175,4176,Kennesaw,GA,34.023433700000005,-84.6154897,331.5713806152344,Eastern Daylight Time,-4.0
176,4177,Kent,OH,41.1536674,-81.3578859,324.2500610351562,Eastern Daylight Time,-4.0
177,4178,Kent,WA,47.380933500000005,-122.2348432,11.98078441619873,Pacific Daylight Time,-7.0
178,4179,Kingston,RI,41.48037910000001,-71.52255980000002,75.05209350585938,Eastern Daylight Time,-4.0
179,4180,Knoxville,TN,35.96063839999999,-83.9207392,275.6912841796875,Eastern Daylight Time,-4.0
180,4181,Lafayette,LA,30.2240897,-92.0198427,11.10337543487549,Central Daylight Time,-5.0
181,4182,Lahaina,HI,20.8783333,-156.6825,0.7471695542335509,Hawaii-Aleutian Standard Time,-10.0
182,4183,Lake Buena Vista,FL,28.3936186,-81.53868419999998,31.6673583984375,Eastern Daylight Time,-4.0
183,4184,Lake Charles,LA,30.226594899999995,-93.21737579999999,4.352334499359132,Central Daylight Time,-5.0
184,4185,Lakeland,FL,28.039465399999997,-81.9498042,59.45719909667969,Eastern Daylight Time,-4.0
185,4186,Laramie,WY,41.311366899999996,-105.5911007,2184.6279296875,Mountain Daylight Time,-6.0
186,4187,Las Cruces,NM,32.3199396,-106.7636538,1217.035522460938,Mountain Daylight Time,-6.0
187,4188,Las Vegas,NV,36.169941200000004,-115.13982959999998,611.3375244140625,Pacific Daylight Time,-7.0
188,4189,Lawrence,KS,38.971668900000004,-95.23525009999999,263.9754638671875,Central Daylight Time,-5.0
189,4190,Lawrenceville,NJ,40.3016375,-74.73610129999999,57.21894454956055,Eastern Daylight Time,-4.0
190,4191,Lewisburg,PA,40.964529299999995,-76.8844101,143.1148223876953,Eastern Daylight Time,-4.0
191,4192,Lewiston,NY,43.1919494,-78.9853813,105.73443603515621,Eastern Daylight Time,-4.0
192,4193,Lexington,KY,38.040583700000006,-84.50371640000002,291.1369323730469,Eastern Daylight Time,-4.0
193,4194,Lexington,VA,37.78402080000001,-79.4428157,320.1503295898438,Eastern Daylight Time,-4.0
194,4195,Lincoln,NE,40.8257625,-96.6851982,354.4519653320312,Central Daylight Time,-5.0
195,4196,Little Rock,AR,34.7464809,-92.2895948,102.18041229248051,Central Daylight Time,-5.0
196,4197,Logan,UT,41.7369803,-111.83383590000001,1379.9818115234382,Mountain Daylight Time,-6.0
197,4198,Long Beach,CA,33.770050399999995,-118.1937395,9.87485122680664,Pacific Daylight Time,-7.0
198,4199,Loretto,PA,40.5031263,-78.630296,591.2216186523438,Eastern Daylight Time,-4.0
199,4200,Lorman,MS,31.8204396,-91.0501057,66.67445373535156,Central Daylight Time,-5.0
200,4201,Los Angeles,CA,34.0522342,-118.24368490000002,86.84709167480469,Pacific Daylight Time,-7.0
201,4202,Loudonville,NY,42.704800899999995,-73.75484240000002,106.2772674560547,Eastern Daylight Time,-4.0
202,4203,Louisville,KY,38.252664700000004,-85.7584557,140.6603088378906,Eastern Daylight Time,-4.0
203,4204,Lowell,MA,42.633424700000006,-71.31617179999998,35.65705490112305,Eastern Daylight Time,-4.0
204,4205,Lubbock,TX,33.5778631,-101.85516650000001,975.9893798828124,Central Daylight Time,-5.0
205,4206,Lynchburg,VA,37.4137536,-79.14224639999998,195.8340911865234,Eastern Daylight Time,-4.0
206,4207,Macomb,IL,40.4592076,-90.6717971,212.3209228515625,Central Daylight Time,-5.0
207,4208,Macon,GA,32.8406946,-83.6324022,113.2749862670898,Eastern Daylight Time,-4.0
208,4209,Madison,WI,43.07305170000001,-89.4012302,266.2826538085938,Central Daylight Time,-5.0
209,4210,Malibu,CA,34.025921600000004,-118.7797571,36.968177795410156,Pacific Daylight Time,-7.0
210,4211,Manhattan,KS,39.18360819999999,-96.5716694,311.8172912597656,Central Daylight Time,-5.0
211,4212,Martin,TN,36.343396500000004,-88.85033790000001,125.670166015625,Central Daylight Time,-5.0
212,4213,Memphis,TN,35.1495343,-90.0489801,79.19601440429688,Central Daylight Time,-5.0
213,4214,Miami,FL,25.7616798,-80.1917902,0.5368872284889221,Eastern Daylight Time,-4.0
214,4215,Milwaukee,WI,43.0389025,-87.9064736,187.2318572998047,Central Daylight Time,-5.0
215,4216,Minneapolis,MN,44.977753,-93.2650108,254.7844543457031,Central Daylight Time,-5.0
216,4217,Missoula,MT,46.87871759999999,-113.99658600000001,977.0648193359376,Mountain Daylight Time,-6.0
217,4218,Mobile,AL,30.6953657,-88.0398912,1.4150216579437258,Central Daylight Time,-5.0
218,4219,Monroe,LA,32.5093109,-92.1193012,23.22146987915039,Central Daylight Time,-5.0
219,4220,Montgomery,AL,32.366805199999995,-86.2999689,72.94284057617188,Central Daylight Time,-5.0
220,4221,Moon Township,PA,40.51697670000001,-80.22134770000002,347.6758728027344,Eastern Daylight Time,-4.0
221,4222,Moraga,CA,37.8349263,-122.1296871,149.2892608642578,Pacific Daylight Time,-7.0
222,4223,Morehead,KY,38.1839705,-83.43268409999999,224.0564117431641,Eastern Daylight Time,-4.0
223,4224,Morgantown,WV,39.629526,-79.95589679999998,270.96609497070307,Eastern Daylight Time,-4.0
224,4225,Moscow,ID,46.73238749999999,-117.000165,787.0984497070312,Pacific Daylight Time,-7.0
225,4226,Mt. Pleasant,MI,43.59780749999999,-84.76751390000001,234.9934387207031,Eastern Daylight Time,-4.0
226,4227,Muncie,IN,40.1933767,-85.3863599,289.8502197265625,Eastern Daylight Time,-4.0
227,4228,Murfreesboro,TN,35.8456213,-86.39027,189.2773132324219,Central Daylight Time,-5.0
228,4229,Murray,KY,36.610333399999995,-88.31476099999998,164.3890991210938,Central Daylight Time,-5.0
229,4230,Myrtle Beach,SC,33.689060299999994,-78.8866943,8.438035011291504,Eastern Daylight Time,-4.0
230,4231,Nacogdoches,TX,31.603512899999995,-94.65548740000001,92.47804260253906,Central Daylight Time,-5.0
231,4232,Nampa,ID,43.5407172,-116.5634625,767.8910522460938,Mountain Daylight Time,-6.0
232,4233,Nashville,TN,36.1626638,-86.78160159999999,152.9394073486328,Central Daylight Time,-5.0
233,4234,Natchitoches,LA,31.7607195,-93.0862749,36.47224426269531,Central Daylight Time,-5.0
234,4235,New Britain,CT,41.6612104,-72.77954190000001,51.09162521362305,Eastern Daylight Time,-4.0
235,4236,New Haven,CT,41.308274,-72.9278835,12.35730648040771,Eastern Daylight Time,-4.0
236,4237,New Orleans,LA,29.95106579999999,-90.0715323,0.5217891335487366,Central Daylight Time,-5.0
237,4238,New Rochelle,NY,40.9114882,-73.78235490000002,25.88694953918457,Eastern Daylight Time,-4.0
238,4239,New York,NY,40.7127753,-74.0059728,10.44183826446533,Eastern Daylight Time,-4.0
239,4240,Newark,DE,39.6837226,-75.74965720000002,38.23302459716797,Eastern Daylight Time,-4.0
240,4241,Newark,NJ,40.735657,-74.1723667,9.807595252990724,Eastern Daylight Time,-4.0
241,4242,Niagara Falls,NY,43.0962143,-79.03773879999999,176.6798248291016,Eastern Daylight Time,-4.0
242,4243,Niceville,FL,30.516863899999997,-86.48217199999998,12.20206928253174,Central Daylight Time,-5.0
243,4244,Norfolk,VA,36.8507689,-76.28587259999998,4.641374111175537,Eastern Daylight Time,-4.0
244,4245,Normal,AL,34.78384090000001,-86.57222370000001,220.43218994140616,Central Daylight Time,-5.0
245,4246,Normal,IL,40.514202600000004,-88.99063120000001,246.02197265625,Central Daylight Time,-5.0
246,4247,Norman,OK,35.222566799999996,-97.4394777,359.0086669921875,Central Daylight Time,-5.0
247,4248,North Little Rock,AR,34.769535999999995,-92.2670941,83.15779876708984,Central Daylight Time,-5.0
248,4249,Northridge,CA,34.2381251,-118.530123,263.80380249023443,Pacific Daylight Time,-7.0
249,4250,Notre Dame,IN,41.7055716,-86.2353388,220.7359161376953,Eastern Daylight Time,-4.0
250,4251,Oakland,CA,37.8043637,-122.27111370000002,13.027480125427251,Pacific Daylight Time,-7.0
251,4252,Oakland City,IN,38.3386591,-87.3450132,139.9906005859375,Central Daylight Time,-5.0
252,4253,Ogden,UT,41.223,-111.9738304,1311.276123046875,Mountain Daylight Time,-6.0
253,4254,Oklahoma City,OK,35.4675602,-97.5164276,366.0434265136719,Central Daylight Time,-5.0
254,4255,Omaha,NE,41.25236339999999,-95.9979883,362.512451171875,Central Daylight Time,-5.0
255,4256,Orangeburg,SC,33.4918203,-80.8556476,73.92286682128906,Eastern Daylight Time,-4.0
256,4257,Orem,UT,40.2968979,-111.69464750000002,1452.274169921875,Mountain Daylight Time,-6.0
257,4258,Orlando,FL,28.5383355,-81.3792365,31.2812614440918,Eastern Daylight Time,-4.0
258,4259,Orono,ME,44.8831125,-68.6719411,38.1016845703125,Eastern Daylight Time,-4.0
259,4260,Oxford,MS,34.3664951,-89.51924840000001,156.1234436035156,Central Daylight Time,-5.0
260,4261,Oxford,OH,39.506997399999996,-84.74523099999998,280.8930053710938,Eastern Daylight Time,-4.0
261,4262,Paradise,NV,36.0971945,-115.14666480000001,626.1868896484375,Pacific Daylight Time,-7.0
262,4263,Paradise Island,BA,25.0821287,-77.3134431,9.70425796508789,Eastern Daylight Time,-4.0
263,4264,Pearl Harbor-Hickam,HI,21.348837200000002,-157.9435574,6.876280784606934,Hawaii-Aleutian Standard Time,-10.0
264,4265,Peoria,IL,40.6936488,-89.58898640000001,153.0057525634766,Central Daylight Time,-5.0
265,4266,Philadelphia,PA,39.9525839,-75.1652215,14.32654094696045,Eastern Daylight Time,-4.0
266,4267,Phoenix,AZ,33.4483771,-112.07403729999999,331.5245056152344,Mountain Standard Time,-7.0
267,4268,Pine Bluff,AR,34.2284312,-92.0031955,68.72623443603516,Central Daylight Time,-5.0
268,4269,Piscataway,NJ,40.554887,-74.4642861,19.98725891113281,Eastern Daylight Time,-4.0
269,4270,Pittsburgh,PA,40.44062479999999,-79.9958864,233.2363739013672,Eastern Daylight Time,-4.0
