Season,TeamID,POM_Rating,SAG_Rating,MOR_Rating,WLK_Rating,massey_avg
2003,1126,62.60075654085452,62.54270355978838,62.77515532909427,62.716982171970194,62.65889940042684
2003,1127,69.11156987713012,68.72615909653607,66.71901228806735,69.82678070110202,68.59588049070888
2003,1128,68.02747265734712,69.56535790201467,66.22838113117265,70.35454265144985,68.54393858549608
2003,1129,70.75494033605034,70.68792239605628,73.98937699474997,69.4352328107191,71.21686813439393
2003,1130,83.91996471305946,82.63997986858907,83.32752991500095,82.12463525101468,83.00302743691604
2003,1131,74.66622583454131,74.43860348711299,70.88932811590703,75.51986966391752,73.87850677536971
2003,1132,70.95670052442009,72.47203201179197,72.68410768769768,71.70607304671663,71.95472831765659
2003,1133,72.7551214255473,71.63729482001892,73.76760086050405,71.29540106970468,72.36385454394373
2003,1135,74.06371253209845,72.89764413580004,72.12167264985223,74.13825811486932,73.30532185815501
2003,1137,68.09058727563814,67.52529430705972,67.21380794299567,68.28040382325042,67.77752333723599
2003,1138,66.22838113117265,65.62056021941866,67.33819003258682,64.60003059124523,65.94679049360585
2003,1139,81.87684330749248,84.07501515526647,79.3664111822184,85.07702865516957,82.59882457503673
2003,1140,85.6348343541645,85.25808940732684,83.04610862813485,85.83125021155043,84.94257065029414
2003,1141,81.99997019637543,82.2509006257393,81.99997019637543,84.55942429958863,82.7025663295197
2003,1142,71.56865180382707,70.75494033605034,71.36351856530194,70.48755739430688,71.04366702487155
2003,1143,83.32752991500095,83.32752991500095,82.90869600978151,84.39455790153535,83.48957843532969
2003,1144,62.48469013431517,62.65884932747053,62.31088472691327,62.42671601682491,62.47028505138097
2003,1145,68.28040382325042,67.96443566600043,68.407349193929,67.83859185521631,68.12269513459904
2003,1147,66.96587255337265,66.53455187983651,65.80229296219804,67.71305051333476,66.75394197718549
2003,1148,67.15172135694647,67.46285459807937,67.71305051333476,67.52529430705972,67.46323019385508
2003,1149,65.37903943673376,66.96587255337265,65.13839666535681,67.5878064476601,66.26777877578084
2003,1150,77.7764820554402,77.8656528830235,75.6785769880817,77.25103917622681,77.14293777569306
2003,1151,73.69407602441491,75.12796464667076,72.7551214255473,76.57351635082446,74.53766961186437
2003,1152,62.89162361239843,63.008256264628685,63.30057107538854,62.833369056021205,63.008455002109216
2003,1153,84.07501515526647,83.04610862813485,83.47175491081698,82.63997986858907,83.30821464070185
2003,1154,63.947499112463454,63.71162605397838,64.77902340550482,63.947499112463454,64.09641192110253
2003,1155,76.74061822161633,77.07931925604763,77.07931925604763,76.40783872786676,76.82677386539459
2003,1156,66.4731927408634,67.65039164028265,68.34383592705633,66.04541502592912,67.12820883353287
2003,1157,66.10634347849535,66.04541502592912,64.18411267171429,66.8423102199069,65.79454534901141
2003,1158,74.89597892689291,76.65688587209718,74.13825811486932,79.17023285803981,76.2153389429748
2003,1159,67.71305051333476,66.8423102199069,67.5878064476601,67.0897036408278,67.3082177054324
2003,1160,85.25808940732684,84.39455790153535,84.90041481842306,83.32752991500095,84.47014801057155
2003,1161,78.13610728754172,77.9553067732244,78.3189744513496,77.68778384556879,78.02454308942113
2003,1162,62.65884932747053,62.60075654085452,63.24202322855412,62.25302707074573,62.68866404190623
2003,1163,86.24233013315367,86.24233013315367,87.66578569568807,85.6348343541645,86.44632007903996
2003,1164,64.42148730217514,64.48095236983448,65.07837015478826,65.07837015478826,64.76479499539654
2003,1165,64.06571206365416,64.36207113696152,64.30270353400167,64.18411267171429,64.22864985158292
2003,1166,85.44390923202646,87.40406226515242,84.39455790153535,87.15343454214768,86.09899098521548
2003,1168,67.83859185521631,67.15172135694647,68.02747265734712,65.74165813286929,67.1898610005948
2003,1169,70.1558400910194,70.1558400910194,70.48755739430688,69.5002472973504,70.07487121842402
2003,1170,67.90147562214668,67.33819003258682,66.4731927408634,66.4731927408634,67.04651278411507
2003,1171,64.60003059124523,64.24338415664118,65.62056021941866,64.06571206365416,64.63242175773982
2003,1172,73.76760086050405,73.69407602441491,71.56865180382707,74.51424685510906,73.38614388596378
2003,1173,84.72796547971019,85.6348343541645,84.55942429958863,86.4580231362834,85.34506181743669
2003,1174,70.28820033007068,71.15954768572789,72.33143284088865,71.09180896007551,71.21774745419069
2003,1175,65.68108069605512,66.16733202405548,66.96587255337265,67.27596397409215,66.52256231189386
2003,1176,73.18473155088772,72.7551214255473,72.54256500930089,72.1914433796123,72.66846534133705
2003,1177,79.97266489070186,80.71873518709236,78.41121315585693,80.60927927625205,79.92797312747581
2003,1178,79.76746231001655,78.3189744513496,79.66606279666304,78.04545452107143,78.94948851977514
2003,1179,68.34383592705633,68.02747265734712,70.0898199475632,67.40048670818675,68.46540381003834
2003,1180,74.9730541903759,75.7583665083018,75.91884257005837,76.65688587209718,75.82678728520831
2003,1181,90.84746532701877,89.95387345426106,89.95387345426106,92.60568939581505,90.84022540783897
2003,1182,69.04711292064118,68.28040382325042,70.1558400910194,68.98274581040286,69.11652566132847
2003,1183,71.0241936931185,71.29540106970468,69.56535790201467,71.43176519521504,70.82917946501323
2003,1184,64.9584754297961,65.1984764556238,65.31879744375391,65.62056021941866,65.27407738714813
2003,1185,70.6210200780362,70.82207515138225,70.6210200780362,70.75494033605034,70.70476391087624
2003,1186,76.57351635082446,76.08054996936508,73.25694204894543,75.44094211978091,75.33798762222898
2003,1187,71.29540106970468,73.11269883455849,74.21301682069215,72.33143284088865,72.73813739146098
2003,1189,64.18411267171429,65.13839666535681,65.1984764556238,65.68108069605512,65.0505166221875
2003,1190,73.32933272312536,74.3631862547418,73.18473155088772,75.12796464667076,74.00130379385641
2003,1191,71.63729482001892,71.91323499147788,71.09180896007551,71.84404150394407,71.6215950688791
2003,1192,65.92373655252742,65.49968844159294,64.60003059124523,66.35066293192585,65.59352962932286
2003,1193,73.04084155297853,73.25694204894543,71.91323499147788,75.20580803305579,73.35420665661441
2003,1194,64.00658229120447,64.30270353400167,64.42148730217514,64.24338415664118,64.24353932100561
2003,1196,91.94363213105149,91.36405201509885,91.36405201509885,89.560373400848,91.0580273905243
2003,1197,65.49968844159294,65.31879744375391,66.35066293192585,66.96587255337265,66.03375534266134
2003,1198,68.59838338520728,66.6574611414139,69.24075677210382,65.80229296219804,67.57472356523076
2003,1199,78.50400553189948,78.88098437039538,79.26797572976378,77.7764820554402,78.60736192187471
2003,1200,64.65964444352028,64.00658229120447,66.7806284716699,63.65277116098271,64.77490659184434
2003,1201,77.42442541594684,78.59736484154088,77.7764820554402,79.3664111822184,78.29117087378658
2003,1202,68.15378020936413,67.21380794299567,68.72615909653607,68.02747265734712,68.03030497656076
2003,1203,76.08054996936508,74.06371253209845,76.08054996936508,73.91524849138096,75.03501524055238
2003,1204,68.66222876765634,68.91846770079866,69.11156987713012,69.95809417595714,69.16259013038558
2003,1205,64.12488874949584,63.947499112463454,64.7193085953923,63.88846221100435,64.17003966708899
2003,1206,73.91524849138096,73.91524849138096,75.20580803305579,74.66622583454131,74.42563271258976
2003,1207,80.71873518709236,80.07651463384103,82.37883232000479,78.3189744513496,80.37326414807195
2003,1208,89.95387345426106,88.22782692922269,88.85286159062987,89.19474802469931,89.05732749970323
2003,1209,67.96443566600043,68.09058727563814,69.89238642267641,67.65039164028265,68.3994502511494
2003,1210,83.47175491081698,81.63497290465199,82.50850050225067,80.28683557734884,81.97551597376712
2003,1211,83.18568516323016,83.47175491081698,81.51612180452466,83.61848068820868,82.94801064169512
2003,1212,63.71162605397838,63.417796050689795,62.89162361239843,64.48095236983448,63.625499521725274
2003,1214,67.27596397409215,67.40048670818675,67.52529430705972,68.79017516021662,67.74798003738881
2003,1216,70.0898199475632,68.79017516021662,68.2170521562162,70.28820033007068,69.34631189851667
2003,1217,67.65039164028265,68.59838338520728,66.28949127391175,68.5346221716431,67.76822211776118
2003,1218,75.28391582106697,76.57351635082446,77.33751972235011,77.07931925604763,76.5685677875723
2003,1219,63.008256264628685,63.53519530464085,62.949919260373974,63.5939610104661,63.2718329600274
2003,1220,65.62056021941866,65.2586099166342,69.30548846330217,64.9584754297961,66.28578350728779
2003,1221,78.7858397449466,79.97266489070186,76.57351635082446,80.94080356929341,79.06820613894159
2003,1222,69.82678070110202,69.30548846330217,70.68792239605628,68.34383592705633,69.5410068718792
2003,1224,64.7193085953923,64.60003059124523,66.16733202405548,65.0183965371314,65.12626693695611
2003,1225,69.37031350665987,68.66222876765634,68.15378020936413,67.96443566600043,68.53768953742019
2003,1226,71.09180896007551,70.6210200780362,69.63056557403154,70.42099462044897,70.44109730814804
2003,1227,79.17023285803981,81.16731886690523,78.97675404467736,81.51612180452466,80.20760689353676
2003,1228,92.60568939581505,89.560373400848,92.60568939581505,89.95387345426106,91.18140641168478
2003,1229,68.91846770079866,68.407349193929,70.95670052442009,67.46285459807937,68.93634300430678
2003,1231,82.50850050225067,83.18568516323016,84.2331532085878,83.76783717927627,83.42379401333622
2003,1232,67.33819003258682,66.7806284716699,67.77578370336737,65.37903943673376,66.81841041108946
2003,1233,72.05204884657383,71.50014243950552,71.98257020487843,72.26136283313659,71.94903108102358
2003,1234,77.9553067732244,78.50400553189948,79.76746231001655,76.99406338718042,78.30520950058022
2003,1235,80.39336001132655,79.76746231001655,80.60927927625205,77.8656528830235,79.65893862015466
2003,1236,64.89860645432836,65.74165813286929,65.2586099166342,64.89860645432836,65.19937023954006
2003,1237,74.3631862547418,72.26136283313659,73.47466442225756,73.54761048486316,73.41170599874977
2003,1238,65.2586099166342,64.42148730217514,64.12488874949584,65.1984764556238,64.75086560598224
2003,1239,66.41189659054446,66.71901228806735,65.74165813286929,67.02775422663781,66.47508030952973
2003,1240,70.35454265144985,70.95670052442009,69.7612759883533,71.91323499147788,70.74643853892528
2003,1241,68.5346221716431,68.15378020936413,71.0241936931185,67.90147562214668,68.9035179240681
2003,1242,93.38043016844541,93.38043016844541,95.51464175441846,93.38043016844541,93.91398306493868
2003,1243,80.07651463384103,78.22727661629077,79.86965539543893,75.91884257005837,78.52307230390727
2003,1245,76.49050284397056,79.46555780900151,78.6913048291248,80.18122952243614,78.70714875113325
2003,1246,97.18195673230568,97.18195673230568,97.18195673230568,97.18195673230568,97.18195673230568
2003,1247,72.54256500930089,71.77498806998076,72.6132562315285,71.63729482001892,72.14202603270726
2003,1248,66.8423102199069,66.35066293192585,66.5959745103692,65.98454620321061,66.44337346635314
2003,1249,66.7806284716699,66.904058066912,65.86298562131925,67.77578370336737,66.83086396581713
2003,1250,67.5878064476601,67.90147562214668,66.6574611414139,69.04711292064118,67.79846403296547
2003,1251,63.5939610104661,64.89860645432836,63.35916192164783,65.13839666535681,64.24753151294978
2003,1252,62.949919260373974,62.89162361239843,63.53519530464085,63.06663489240901,63.110843267455564
2003,1253,63.88846221100435,63.65277116098271,64.06571206365416,63.12505541356025,63.68300021230037
2003,1254,64.48095236983448,64.18411267171429,63.476473748682345,64.7193085953923,64.21521184640585
2003,1256,69.95809417595714,71.09180896007551,72.26136283313659,70.88932811590703,71.05014852126907
2003,1257,88.53143555922752,91.94363213105149,88.53143555922752,91.94363213105149,90.2375338451395
2003,1258,68.72615909653607,69.63056557403154,68.91846770079866,66.904058066912,68.54481260956956
2003,1259,62.716982171970194,62.77515532909427,62.48469013431517,62.65884932747053,62.65891924071254
2003,1260,74.5901197981045,74.66622583454131,75.12796464667076,74.28799179533719,74.66807551866344
2003,1261,86.68128473202128,85.44390923202646,89.560373400848,84.90041481842306,86.64649554582971
2003,1263,70.22196651710775,68.34383592705633,68.4709443600451,68.66222876765634,68.92474389296639
2003,1264,80.50083130292495,79.86965539543893,78.04545452107143,82.2509006257393,80.16671046129366
2003,1265,68.85427775809441,68.85427775809441,69.6958712768546,69.11156987713012,69.12899916754338
2003,1266,88.85286159062987,88.53143555922752,87.40406226515242,88.85286159062987,88.41030525140992
2003,1267,71.77498806998076,72.1914433796123,72.96915740533936,71.98257020487843,72.22953976495272
2003,1268,87.15343454214768,86.68128473202128,90.3805687189329,85.44390923202646,87.41479930628208
2003,1269,70.88932811590703,69.95809417595714,71.84404150394407,70.0898199475632,70.69532093584286
2003,1270,69.6958712768546,69.04711292064118,68.79017516021662,70.68792239605628,69.55527043844216
2003,1271,62.25302707074573,62.36878096202538,62.65884932747053,62.1952077550125,62.36896627881353
2003,1272,86.9128193400154,86.03358760961811,86.24233013315367,86.68128473202128,86.4675054537021
2003,1273,72.96915740533936,74.28799179533719,70.02390499944157,77.16497514491618,73.61150733625858
2003,1274,75.59907968395552,75.51986966391752,77.8656528830235,73.11269883455849,75.52432526636376
2003,1275,73.40190601652141,74.9730541903759,75.05038141442715,73.98937699474997,74.3536796540186
2003,1276,80.28683557734884,80.39336001132655,81.16731886690523,79.86965539543893,80.42929246275489
2003,1277,85.83125021155043,83.91996471305946,87.9398738965024,84.07501515526647,85.44152599409469
2003,1278,78.22727661629077,79.17023285803981,81.05348658801348,78.41121315585693,79.21555230455024
2003,1279,81.05348658801348,79.26797572976378,81.87684330749248,78.97675404467736,80.29376491748678
2003,1280,89.560373400848,87.9398738965024,90.84746532701877,87.66578569568807,89.00337458001431
2003,1281,86.03358760961811,86.4580231362834,86.03358760961811,86.03358760961811,86.13969649128443
2003,1282,65.98454620321061,64.8387892363509,67.40048670818675,64.77902340550482,65.75071138831326
2003,1283,77.51176516087057,76.82472041071782,77.9553067732244,76.74061822161633,77.25810264160728
2003,1284,67.0897036408278,67.77578370336737,66.10634347849535,68.85427775809441,67.45652714519623
2003,1285,69.56535790201467,70.02390499944157,69.1761175375953,68.4709443600451,69.30908119977416
2003,1286,68.4709443600451,68.4709443600451,67.90147562214668,67.21380794299567,68.01429307130813
2003,1287,72.89764413580004,75.20580803305579,71.43176519521504,75.59907968395552,73.7835742620066
2003,1288,62.31088472691327,62.31088472691327,62.36878096202538,62.13742654340833,62.28199423981507
2003,1289,62.13742654340833,62.13742654340833,61.96430920282707,62.48469013431517,62.180963105989726
2003,1290,66.53455187983651,65.92373655252742,64.48095236983448,66.53455187983651,65.86844817050873
2003,1291,63.65277116098271,63.88846221100435,63.5939610104661,64.30270353400167,63.85947447911371
2003,1292,74.43860348711299,73.32933272312536,74.28799179533719,72.7551214255473,73.70276235778071
2003,1293,76.65688587209718,75.83845330472882,73.32933272312536,76.24353308228488,75.51705124555906
2003,1296,75.99953963424154,75.59907968395552,75.44094211978091,76.16187919475067,75.80036015818216
2003,1298,63.82947127361285,64.12488874949584,63.82947127361285,63.71162605397838,63.87386433767497
2003,1299,61.96430920282707,61.96430920282707,62.0796832018059,61.96430920282707,61.99315270257178
2003,1301,82.2509006257393,82.50850050225067,84.72796547971019,81.87684330749248,82.84105247879816
2003,1304,72.6132562315285,74.13825811486932,75.36229236306758,71.77498806998076,73.47219869486153
2003,1305,79.46555780900151,77.7764820554402,79.17023285803981,77.33751972235011,78.43744811120791
2003,1306,63.53519530464085,62.949919260373974,62.833369056021205,62.89162361239843,63.052526808358614
2003,1307,70.02390499944157,70.5542321486802,73.620746801696,69.24075677210382,70.8599101804804
2003,1308,77.8656528830235,77.16497514491618,76.74061822161633,78.13610728754172,77.47683838427443
2003,1309,70.82207515138225,71.36351856530194,70.22196651710775,71.15954768572789,70.89177697987995
2003,1310,71.91323499147788,71.70607304671663,72.05204884657383,73.04084155297853,72.17804960943671
2003,1311,62.36878096202538,62.25302707074573,62.1952077550125,62.60075654085452,62.354443082159534
2003,1313,63.183518100560306,63.5939610104661,64.54046668371882,64.00658229120447,63.83113202148743
2003,1314,80.94080356929341,81.75519598215516,80.82923181603402,81.05348658801348,81.14467948887402
2003,1317,66.904058066912,67.27596397409215,66.41189659054446,66.10634347849535,66.67456552751099
2003,1318,68.98274581040286,68.5346221716431,66.904058066912,68.91846770079866,68.33497343743915
2003,1319,69.89238642267641,70.22196651710775,68.85427775809441,69.89238642267641,69.71525428013875
2003,1320,70.42099462044897,70.28820033007068,71.70607304671663,69.63056557403154,70.51145839281695
2003,1321,72.26136283313659,71.84404150394407,76.49050284397056,70.95670052442009,72.88815192636781
2003,1322,63.476473748682345,63.30057107538854,63.12505541356025,63.417796050689795,63.32997407208023
2003,1323,86.4580231362834,87.66578569568807,83.91996471305946,86.9128193400154,86.23914822126159
2003,1324,70.68792239605628,70.42099462044897,70.75494033605034,70.82207515138225,70.67148312598445
2003,1325,72.47203201179197,73.54761048486316,74.9730541903759,73.69407602441491,73.67169317786148
2003,1326,79.26797572976378,79.56543496267916,82.12463525101468,79.66606279666304,80.15602718503017
2003,1328,90.3805687189329,90.84746532701877,91.94363213105149,90.84746532701877,91.00478287600549
2003,1329,85.07702865516957,85.83125021155043,85.07702865516957,86.24233013315367,85.55690941376082
2003,1330,71.15954768572789,70.48755739430688,73.11269883455849,70.1558400910194,71.22891100140316
2003,1331,72.12167264985223,72.12167264985223,72.89764413580004,72.47203201179197,72.40325536182411
2003,1332,83.04610862813485,84.90041481842306,85.44390923202646,82.90869600978151,84.07478217209147
2003,1333,75.51986966391752,75.28391582106697,75.99953963424154,73.76760086050405,75.14273149493252
2003,1334,71.22741125337711,70.35454265144985,69.95809417595714,69.7612759883533,70.32533101728436
2003,1335,82.90869600978151,82.12463525101468,78.50400553189948,82.50850050225067,81.51145932373659
2003,1336,69.1761175375953,68.98274581040286,72.1914433796123,68.15378020936413,69.62602173424365
2003,1337,72.68410768769768,73.40190601652141,73.69407602441491,72.96915740533936,73.18731178349333
2003,1338,95.51464175441846,94.3184589191568,94.3184589191568,94.3184589191568,94.61750462797221
2003,1339,69.30548846330217,69.24075677210382,69.04711292064118,68.407349193929,69.00017683749404
2003,1340,65.31879744375391,64.7193085953923,65.68108069605512,63.53519530464085,64.81359550996055
2003,1341,66.35066293192585,67.5878064476601,64.65964444352028,69.1761175375953,66.94355784017539
2003,1343,72.82629953232302,73.76760086050405,71.29540106970468,74.21301682069215,73.02557957080597
2003,1344,82.77335004091873,81.3985932370594,83.18568516323016,80.50083130292495,81.96461493603331
2003,1345,83.61848068820868,84.2331532085878,83.76783717927627,83.47175491081698,83.77280649672242
2003,1346,67.52529430705972,68.2170521562162,68.09058727563814,69.56535790201467,68.34957291023218
2003,1347,63.06663489240901,63.82947127361285,63.183518100560306,63.82947127361285,63.47727388504876
2003,1348,76.16187919475067,77.33751972235011,74.3631862547418,78.50400553189948,76.59164767593552
2003,1349,76.32551756199251,76.32551756199251,76.82472041071782,76.90919965595383,76.59623879766417
2003,1350,78.04545452107143,77.68778384556879,77.42442541594684,77.51176516087057,77.66735723586442
2003,1351,68.79017516021662,67.83859185521631,68.5346221716431,68.09058727563814,68.31349411567854
2003,1352,64.54046668371882,64.06571206365416,64.8387892363509,64.42148730217514,64.46661382147475
2003,1353,75.44094211978091,75.99953963424154,77.68778384556879,74.3631862547418,75.87286296358326
2003,1354,67.77578370336737,67.71305051333476,67.27596397409215,69.37031350665987,68.03377792436353
2003,1356,81.16731886690523,81.99997019637543,79.56543496267916,82.77335004091873,81.37651851671964
2003,1357,63.417796050689795,63.183518100560306,63.65277116098271,63.30057107538854,63.38866409690534
2003,1358,74.28799179533719,73.98937699474997,71.77498806998076,76.82472041071782,74.21926931769644
2003,1359,69.4352328107191,69.6958712768546,68.59838338520728,69.6958712768546,69.3563396874089
2003,1360,78.59736484154088,78.13610728754172,79.07316469324164,78.7858397449466,78.64811914181772
2003,1361,77.16497514491618,76.49050284397056,76.90919965595383,75.83845330472882,76.60078273739235
2003,1362,75.83845330472882,74.5901197981045,74.51424685510906,73.18473155088772,74.53188787720752
2003,1363,64.8387892363509,64.9584754297961,67.46285459807937,64.36207113696152,65.40554760029697
2003,1364,76.82472041071782,74.89597892689291,74.81915167159427,74.5901197981045,75.28249270182738
2003,1365,67.46285459807937,69.1761175375953,68.28040382325042,68.72615909653607,68.4113837638653
2003,1366,62.0796832018059,62.02197749822917,62.02197749822917,62.0796832018059,62.050830350017534
2003,1368,66.28949127391175,65.80229296219804,65.0183965371314,66.22838113117265,65.83464047610346
2003,1369,66.6574611414139,67.02775422663781,65.49968844159294,66.16733202405548,66.33805895842504
2003,1371,82.12463525101468,81.28234038320726,81.3985932370594,80.71873518709236,81.38107601459342
2003,1372,74.21301682069215,72.82629953232302,70.82207515138225,75.7583665083018,73.4049395031748
2003,1373,73.98937699474997,74.7425685643715,74.5901197981045,74.89597892689291,74.55451107102972
2003,1374,74.13825811486932,75.05038141442715,77.25103917622681,74.7425685643715,75.2955618174737
2003,1375,71.50014243950552,72.68410768769768,70.42099462044897,72.68410768769768,71.82233810883746
2003,1376,79.3664111822184,78.41121315585693,80.07651463384103,78.22727661629077,79.02035389705179
2003,1378,75.20580803305579,76.24353308228488,75.83845330472882,75.05038141442715,75.58454395862415
2003,1379,73.25694204894543,72.6132562315285,73.84132407485096,72.54256500930089,73.06352184115644
2003,1380,62.77515532909427,62.716982171970194,62.54270355978838,62.77515532909427,62.70249909748678
2003,1381,65.80229296219804,65.68108069605512,67.0897036408278,65.2586099166342,65.9579218039288
2003,1382,78.41121315585693,77.25103917622681,77.16497514491618,77.42442541594684,77.56291322323669
2003,1383,66.71901228806735,67.0897036408278,67.96443566600043,66.41189659054446,67.04626204636001
2003,1384,66.5959745103692,65.98454620321061,65.43933629977445,66.7806284716699,66.20012137125605
2003,1385,78.97675404467736,80.28683557734884,80.50083130292495,78.88098437039538,79.66135132383663
2003,1386,87.40406226515242,86.9128193400154,83.61848068820868,87.9398738965024,86.46880904746973
2003,1387,79.07316469324164,79.66606279666304,80.28683557734884,79.76746231001655,79.69838134431751
2003,1388,73.84132407485096,73.47466442225756,71.63729482001892,72.40165526733487,72.83873464611558
2003,1389,67.21380794299567,66.22838113117265,67.02775422663781,65.86298562131925,66.58323223053134
2003,1390,84.90041481842306,85.07702865516957,85.83125021155043,85.25808940732684,85.26669577311748
2003,1391,63.30057107538854,63.24202322855412,63.06663489240901,63.35916192164783,63.24209777949987
2003,1392,65.0183965371314,65.56009627548991,64.36207113696152,65.56009627548991,65.12516505626819
2003,1393,88.22782692922269,89.19474802469931,86.68128473202128,88.53143555922752,88.15882381129269
2003,1394,66.04541502592912,66.41189659054446,66.04541502592912,66.71901228806735,66.30543473261751
2003,1395,71.43176519521504,71.22741125337711,73.54761048486316,70.5542321486802,71.69025477053387
2003,1396,79.66606279666304,78.6913048291248,80.39336001132655,79.26797572976378,79.50467584171955
2003,1397,81.51612180452466,82.37883232000479,82.63997986858907,81.75519598215516,82.07253249381841
2003,1398,62.02197749822917,62.0796832018059,62.25302707074573,62.02197749822917,62.094166317252494
2003,1399,76.90919965595383,75.6785769880817,74.66622583454131,76.32551756199251,75.89488001014234
2003,1400,91.36405201509885,92.60568939581505,89.19474802469931,91.36405201509885,91.13213536267801
2003,1401,77.59954814364725,78.04545452107143,76.65688587209718,77.59954814364725,77.47535917011578
2003,1402,69.7612759883533,69.82678070110202,67.83859185521631,70.6210200780362,69.51191715567697
2003,1403,84.2331532085878,84.72796547971019,85.25808940732684,83.04610862813485,84.31632918093992
2003,1404,68.2170521562162,69.37031350665987,65.92373655252742,69.30548846330217,68.20414766967642
2003,1405,74.51424685510906,74.51424685510906,74.89597892689291,73.84132407485096,74.44144917799049
2003,1406,62.54270355978838,62.48469013431517,62.716982171970194,62.31088472691327,62.51381514824675
2003,1407,79.86965539543893,78.97675404467736,76.32551756199251,81.16731886690523,79.08481146725352
2003,1408,75.91884257005837,76.16187919475067,78.22727661629077,74.43860348711299,76.1866504670532
2003,1409,81.63497290465199,81.05348658801348,84.07501515526647,81.3985932370594,82.04051697124783
2003,1410,63.24202322855412,63.06663489240901,63.71162605397838,63.77052599024374,63.44770254129631
2003,1411,65.43933629977445,66.10634347849535,63.947499112463454,67.15172135694647,65.66122506191994
2003,1412,80.18122952243614,79.3664111822184,79.97266489070186,79.56543496267916,79.7714351395089
2003,1414,75.36229236306758,75.91884257005837,74.06371253209845,76.08054996936508,75.35634935864738
2003,1415,65.07837015478826,65.0183965371314,65.37903943673376,64.12488874949584,64.9001737195373
2003,1416,74.81915167159427,73.620746801696,72.40165526733487,74.81915167159427,73.91517635305486
2003,1417,76.99406338718042,75.36229236306758,79.46555780900151,73.620746801696,76.36066509023637
2003,1418,79.56543496267916,80.50083130292495,78.13610728754172,80.82923181603402,79.75790134229496
2003,1419,67.02775422663781,66.28949127391175,67.15172135694647,66.6574611414139,66.78160699972749
2003,1420,63.77052599024374,63.35916192164783,64.00658229120447,63.24202322855412,63.59457335791254
2003,1421,65.13839666535681,66.4731927408634,64.89860645432836,67.33819003258682,65.96209647328385
2003,1422,66.16733202405548,65.07837015478826,66.8423102199069,64.8387892363509,65.7317004087754
2003,1423,82.37883232000479,81.87684330749248,82.2509006257393,83.18568516323016,82.42306535411669
2003,1424,81.3985932370594,81.51612180452466,81.63497290465199,81.28234038320726,81.45800708236082
2003,1425,78.6913048291248,77.59954814364725,81.28234038320726,76.49050284397056,78.51592404998746
2003,1426,70.5542321486802,69.7612759883533,68.66222876765634,71.36351856530194,70.08531386749794
2003,1427,65.1984764556238,65.37903943673376,64.9584754297961,65.92373655252742,65.36493196867026
2003,1428,83.76783717927627,83.61848068820868,80.18122952243614,84.72796547971019,83.07387821740781
2003,1429,76.24353308228488,76.90919965595383,74.7425685643715,77.9553067732244,76.46265201895865
2003,1431,64.30270353400167,63.476473748682345,66.53455187983651,63.183518100560306,64.37431181577021
2003,1433,75.6785769880817,73.84132407485096,76.40783872786676,74.9730541903759,75.22519849529382
2003,1434,77.68778384556879,77.42442541594684,76.24353308228488,78.59736484154088,77.48827679633534
2003,1435,77.33751972235011,77.51176516087057,78.59736484154088,75.6785769880817,77.28130667821081
2003,1436,73.54761048486316,72.54256500930089,70.5542321486802,72.89764413580004,72.38551294466107
2003,1437,80.60927927625205,80.60927927625205,80.71873518709236,79.97266489070186,80.47748965757458
