Season,T2_TeamID,T2_FGMmean,T2_FGAmean,T2_FGM3mean,T2_FGA3mean,T2_ORmean,T2_Astmean,T2_TOmean,T2_Stlmean,T2_PFmean,T2_opponent_FGMmean,T2_opponent_FGAmean,T2_opponent_FGM3mean,T2_opponent_FGA3mean,T2_opponent_ORmean,T2_opponent_Astmean,T2_opponent_TOmean,T2_opponent_Stlmean,T2_opponent_Blkmean,T2_PointDiffmean
2003,1113,27.20689655172414,56.89655172413793,4.0,12.586206896551724,13.689655172413794,15.551724137931034,14.0,5.206896551724138,19.413793103448278,24.79310344827586,55.6551724137931,5.448275862068965,15.89655172413793,11.0,14.068965517241379,15.517241379310345,6.0,3.9310344827586206,6.793103448275862
2003,1114,23.857142857142858,53.214285714285715,6.785714285714286,18.285714285714285,10.535714285714286,11.5,15.964285714285714,6.607142857142857,20.5,24.857142857142858,56.214285714285715,5.964285714285714,17.142857142857142,11.857142857142858,12.392857142857142,15.464285714285714,5.892857142857143,3.2857142857142856,-0.03571428571428571
2003,1115,19.25,54.285714285714285,4.75,16.857142857142858,9.964285714285714,10.178571428571429,19.107142857142858,7.964285714285714,20.25,25.321428571428573,57.785714285714285,6.357142857142857,18.892857142857142,15.071428571428571,14.75,17.357142857142858,9.642857142857142,3.6785714285714284,-19.678571428571427
2003,1116,21.821428571428573,55.57142857142857,6.071428571428571,19.571428571428573,14.535714285714286,9.821428571428571,16.678571428571427,6.464285714285714,20.928571428571427,22.071428571428573,52.67857142857143,5.714285714285714,17.214285714285715,10.321428571428571,11.571428571428571,13.285714285714286,7.464285714285714,3.892857142857143,-4.892857142857143
2003,1117,23.692307692307693,54.69230769230769,7.923076923076923,21.346153846153847,10.961538461538462,11.923076923076923,13.26923076923077,7.153846153846154,21.423076923076923,22.73076923076923,50.38461538461539,6.1923076923076925,16.96153846153846,11.73076923076923,11.538461538461538,15.653846153846153,5.8076923076923075,2.730769230769231,1.3076923076923077
2003,1119,19.6,47.6,5.88,16.52,7.92,11.72,17.36,5.56,19.32,21.8,50.52,8.48,21.96,10.64,12.96,12.88,7.12,3.52,-13.8
2003,1120,25.7,54.7,5.633333333333334,16.333333333333332,11.933333333333334,13.4,15.9,8.033333333333333,16.366666666666667,23.8,56.63333333333333,6.9,20.7,12.233333333333333,12.666666666666666,15.8,7.833333333333333,2.6666666666666665,4.533333333333333
2003,1122,23.555555555555557,52.074074074074076,6.0,17.185185185185187,10.62962962962963,13.407407407407407,15.222222222222221,7.037037037037037,18.666666666666668,24.296296296296298,56.77777777777778,6.296296296296297,17.555555555555557,11.666666666666666,13.333333333333334,14.0,6.814814814814815,3.259259259259259,2.0
2003,1123,25.933333333333334,60.46666666666667,5.366666666666666,16.666666666666668,13.166666666666666,10.5,12.833333333333334,5.2,22.866666666666667,25.433333333333334,53.93333333333333,5.266666666666667,15.5,10.9,14.7,14.533333333333333,5.633333333333334,2.066666666666667,-2.7333333333333334
2003,1124,23.607142857142858,58.0,9.071428571428571,26.535714285714285,11.714285714285714,14.214285714285714,13.285714285714286,8.321428571428571,15.75,26.535714285714285,58.857142857142854,5.428571428571429,16.714285714285715,12.142857142857142,13.821428571428571,14.678571428571429,5.571428571428571,3.0714285714285716,0.6071428571428571
2003,1125,25.5,54.75,8.178571428571429,22.25,10.535714285714286,16.892857142857142,16.928571428571427,9.071428571428571,18.357142857142858,24.785714285714285,56.642857142857146,6.642857142857143,19.607142857142858,11.214285714285714,14.821428571428571,15.142857142857142,9.142857142857142,4.0,1.75
2003,1126,23.1,55.9,5.7,15.933333333333334,12.3,10.966666666666667,15.866666666666667,8.266666666666667,19.433333333333334,25.633333333333333,54.4,6.033333333333333,17.333333333333332,12.166666666666666,13.6,16.5,7.7,3.566666666666667,-8.2
2003,1127,24.037037037037038,57.18518518518518,7.666666666666667,21.925925925925927,11.703703703703704,12.703703703703704,15.074074074074074,6.444444444444445,18.25925925925926,23.296296296296298,57.48148148148148,5.37037037037037,15.851851851851851,12.962962962962964,11.222222222222221,13.925925925925926,6.074074074074074,3.0,0.37037037037037035
2003,1128,22.03846153846154,49.76923076923077,7.6923076923076925,21.653846153846153,10.653846153846153,13.384615384615385,15.653846153846153,7.884615384615385,18.076923076923077,22.807692307692307,52.23076923076923,5.423076923076923,15.076923076923077,11.153846153846153,11.26923076923077,15.076923076923077,6.961538461538462,2.423076923076923,3.1538461538461537
2003,1129,23.071428571428573,56.17857142857143,5.178571428571429,17.392857142857142,11.178571428571429,11.642857142857142,14.392857142857142,6.642857142857143,19.5,22.821428571428573,52.892857142857146,5.0,14.535714285714286,10.857142857142858,10.392857142857142,16.821428571428573,6.571428571428571,4.071428571428571,-1.0357142857142858
2003,1130,27.96551724137931,59.6551724137931,6.0,17.413793103448278,13.793103448275861,17.0,13.344827586206897,7.0,18.96551724137931,27.103448275862068,60.6551724137931,6.620689655172414,19.03448275862069,14.310344827586206,15.379310344827585,14.448275862068966,6.931034482758621,3.4482758620689653,3.310344827586207
2003,1131,23.633333333333333,54.9,6.566666666666666,19.333333333333332,11.0,13.566666666666666,13.366666666666667,5.7,20.166666666666668,21.3,52.5,5.033333333333333,16.466666666666665,10.566666666666666,12.0,13.2,6.8,3.1333333333333333,4.833333333333333
2003,1132,21.22222222222222,48.370370370370374,6.2592592592592595,17.11111111111111,8.666666666666666,12.74074074074074,16.666666666666668,7.148148148148148,22.185185185185187,23.40740740740741,52.81481481481482,6.333333333333333,18.37037037037037,11.185185185185185,13.0,14.481481481481481,8.037037037037036,3.111111111111111,-4.148148148148148
2003,1133,24.724137931034484,56.6551724137931,6.379310344827586,17.75862068965517,11.0,12.551724137931034,14.172413793103448,7.448275862068965,20.344827586206897,25.413793103448278,55.62068965517241,7.413793103448276,20.344827586206897,9.96551724137931,15.10344827586207,15.862068965517242,6.137931034482759,3.5172413793103448,-0.06896551724137931
2003,1135,24.392857142857142,52.857142857142854,6.571428571428571,17.75,9.535714285714286,14.571428571428571,15.678571428571429,7.642857142857143,17.607142857142858,26.357142857142858,58.607142857142854,6.785714285714286,20.964285714285715,11.571428571428571,14.25,15.214285714285714,7.928571428571429,2.5714285714285716,1.8928571428571428
2003,1137,19.0,47.0,5.821428571428571,17.214285714285715,9.714285714285714,11.678571428571429,15.821428571428571,5.785714285714286,17.785714285714285,21.214285714285715,49.285714285714285,5.892857142857143,16.714285714285715,8.642857142857142,12.142857142857142,15.214285714285714,7.607142857142857,2.3214285714285716,-1.6428571428571428
2003,1138,23.285714285714285,57.92857142857143,5.392857142857143,18.464285714285715,13.571428571428571,12.642857142857142,14.5,6.428571428571429,22.714285714285715,25.25,53.214285714285715,5.678571428571429,16.571428571428573,11.285714285714286,14.678571428571429,13.25,7.107142857142857,3.392857142857143,-7.392857142857143
2003,1139,24.06896551724138,50.6551724137931,8.482758620689655,21.862068965517242,7.827586206896552,12.96551724137931,10.413793103448276,6.344827586206897,16.06896551724138,23.03448275862069,51.62068965517241,4.896551724137931,14.172413793103448,10.448275862068966,9.620689655172415,12.0,4.758620689655173,2.8620689655172415,7.655172413793103
2003,1140,24.032258064516128,51.25806451612903,6.193548387096774,16.129032258064516,10.870967741935484,13.419354838709678,13.741935483870968,6.935483870967742,21.419354838709676,20.967741935483872,51.25806451612903,5.0,16.225806451612904,10.419354838709678,10.774193548387096,14.483870967741936,5.483870967741935,2.225806451612903,8.774193548387096
2003,1141,26.620689655172413,52.689655172413794,6.827586206896552,17.93103448275862,10.586206896551724,15.620689655172415,18.24137931034483,7.103448275862069,20.96551724137931,26.344827586206897,57.93103448275862,4.9655172413793105,13.89655172413793,12.241379310344827,11.793103448275861,16.06896551724138,8.448275862068966,2.4827586206896552,6.103448275862069
2003,1142,23.586206896551722,55.55172413793103,6.413793103448276,20.20689655172414,11.517241379310345,12.448275862068966,15.827586206896552,6.9655172413793105,19.448275862068964,24.20689655172414,56.827586206896555,4.862068965517241,14.482758620689655,12.96551724137931,12.89655172413793,15.137931034482758,7.758620689655173,2.310344827586207,-0.8620689655172413
2003,1143,27.344827586206897,58.724137931034484,6.413793103448276,17.03448275862069,11.241379310344827,16.0,14.172413793103448,6.551724137931035,17.103448275862068,25.379310344827587,58.793103448275865,7.103448275862069,21.448275862068964,11.172413793103448,16.03448275862069,14.931034482758621,5.931034482758621,2.5172413793103448,4.724137931034483
2003,1144,22.96153846153846,52.07692307692308,6.269230769230769,17.923076923076923,7.846153846153846,14.5,16.0,6.1923076923076925,16.576923076923077,29.153846153846153,58.42307692307692,7.461538461538462,18.53846153846154,12.538461538461538,18.115384615384617,14.576923076923077,9.76923076923077,3.0384615384615383,-13.192307692307692
2003,1145,26.392857142857142,60.142857142857146,5.928571428571429,17.25,11.5,15.642857142857142,14.321428571428571,8.142857142857142,19.357142857142858,24.714285714285715,59.67857142857143,6.928571428571429,19.964285714285715,13.214285714285714,13.607142857142858,14.285714285714286,7.178571428571429,3.607142857142857,-0.8928571428571429
2003,1147,25.375,56.041666666666664,4.333333333333333,13.583333333333334,11.041666666666666,12.041666666666666,16.083333333333332,8.125,20.416666666666668,27.791666666666668,56.708333333333336,6.083333333333333,15.333333333333334,13.416666666666666,15.75,17.166666666666668,6.125,3.7916666666666665,-5.25
2003,1148,24.428571428571427,52.82142857142857,5.357142857142857,14.25,11.5,11.464285714285714,15.464285714285714,5.785714285714286,15.535714285714286,25.857142857142858,55.17857142857143,6.428571428571429,18.75,9.785714285714286,13.071428571428571,13.178571428571429,6.392857142857143,2.3214285714285716,0.42857142857142855
2003,1149,24.346153846153847,55.07692307692308,3.8461538461538463,13.807692307692308,10.76923076923077,12.461538461538462,14.653846153846153,9.76923076923077,19.23076923076923,22.73076923076923,51.84615384615385,6.230769230769231,16.884615384615383,11.076923076923077,12.076923076923077,16.96153846153846,6.846153846153846,4.0,-1.3076923076923077
2003,1150,23.82758620689655,60.13793103448276,7.9655172413793105,23.93103448275862,14.655172413793103,14.517241379310345,13.724137931034482,8.482758620689655,18.344827586206897,24.896551724137932,56.13793103448276,7.862068965517241,20.310344827586206,11.10344827586207,13.655172413793103,15.517241379310345,5.241379310344827,3.3793103448275863,-1.4482758620689655
2003,1151,27.5,57.42857142857143,7.464285714285714,20.25,12.607142857142858,16.178571428571427,16.464285714285715,7.142857142857143,18.571428571428573,27.464285714285715,59.5,7.928571428571429,21.928571428571427,11.571428571428571,16.571428571428573,15.607142857142858,8.035714285714286,3.107142857142857,4.214285714285714
2003,1152,23.533333333333335,53.233333333333334,3.8,11.433333333333334,12.033333333333333,12.1,17.433333333333334,7.2,22.033333333333335,25.233333333333334,53.0,6.8,18.633333333333333,11.066666666666666,16.7,14.0,8.266666666666667,3.533333333333333,-11.766666666666667
2003,1153,22.892857142857142,56.67857142857143,6.678571428571429,19.5,12.142857142857142,12.285714285714286,10.607142857142858,5.178571428571429,18.964285714285715,21.25,53.107142857142854,5.928571428571429,17.142857142857142,11.107142857142858,11.75,13.928571428571429,4.142857142857143,3.0357142857142856,5.821428571428571
2003,1154,21.791666666666668,54.416666666666664,6.166666666666667,19.666666666666668,11.0,13.083333333333334,16.333333333333332,7.458333333333333,20.125,24.416666666666668,54.0,6.375,18.666666666666668,11.791666666666666,14.291666666666666,15.625,7.416666666666667,4.583333333333333,-8.291666666666666
2003,1155,24.464285714285715,55.392857142857146,4.821428571428571,13.892857142857142,13.428571428571429,12.535714285714286,13.464285714285714,7.107142857142857,19.107142857142858,23.857142857142858,55.07142857142857,7.5,21.785714285714285,11.892857142857142,14.464285714285714,14.428571428571429,6.964285714285714,3.1785714285714284,0.32142857142857145
2003,1156,22.9,51.333333333333336,5.9,15.9,10.433333333333334,13.533333333333333,17.233333333333334,7.066666666666666,19.466666666666665,26.4,57.0,6.433333333333334,16.333333333333332,12.833333333333334,15.333333333333334,14.466666666666667,8.366666666666667,2.8333333333333335,-7.566666666666666
2003,1157,23.884615384615383,54.96153846153846,5.884615384615385,15.961538461538462,13.346153846153847,12.23076923076923,16.846153846153847,6.230769230769231,21.192307692307693,23.884615384615383,53.15384615384615,4.884615384615385,14.923076923076923,11.23076923076923,11.153846153846153,14.153846153846153,9.307692307692308,3.4615384615384617,-2.6153846153846154
2003,1158,25.310344827586206,58.03448275862069,9.068965517241379,23.20689655172414,10.89655172413793,14.448275862068966,14.068965517241379,7.344827586206897,18.93103448275862,24.17241379310345,57.96551724137931,5.655172413793103,17.93103448275862,12.89655172413793,13.517241379310345,15.517241379310345,6.827586206896552,3.310344827586207,4.689655172413793
2003,1159,24.46153846153846,56.42307692307692,6.576923076923077,18.653846153846153,10.576923076923077,13.961538461538462,14.307692307692308,6.884615384615385,19.153846153846153,24.26923076923077,52.19230769230769,5.1923076923076925,15.153846153846153,9.653846153846153,12.307692307692308,15.038461538461538,6.8076923076923075,3.1538461538461537,-1.8846153846153846
2003,1160,27.193548387096776,61.32258064516129,4.967741935483871,15.258064516129032,14.483870967741936,13.387096774193548,14.0,6.129032258064516,17.70967741935484,25.387096774193548,63.354838709677416,6.741935483870968,19.774193548387096,13.516129032258064,13.32258064516129,12.548387096774194,6.064516129032258,3.3548387096774195,5.451612903225806
2003,1161,26.4,52.1,4.2,11.566666666666666,10.8,15.5,16.133333333333333,5.333333333333333,20.566666666666666,25.833333333333332,57.46666666666667,5.633333333333334,16.333333333333332,12.0,13.233333333333333,12.233333333333333,9.033333333333333,3.066666666666667,1.3333333333333333
2003,1162,16.925925925925927,45.407407407407405,5.037037037037037,16.62962962962963,9.444444444444445,9.703703703703704,17.074074074074073,5.185185185185185,18.25925925925926,20.962962962962962,48.925925925925924,6.62962962962963,18.11111111111111,10.222222222222221,12.962962962962964,13.037037037037036,9.25925925925926,3.4074074074074074,-12.444444444444445
2003,1163,29.533333333333335,62.2,6.066666666666666,15.7,14.766666666666667,15.633333333333333,15.8,5.933333333333334,18.4,24.866666666666667,65.36666666666666,6.433333333333334,20.133333333333333,15.333333333333334,13.6,13.366666666666667,7.8,4.133333333333334,8.633333333333333
2003,1164,21.071428571428573,48.214285714285715,4.428571428571429,11.285714285714286,9.25,9.214285714285714,14.857142857142858,7.321428571428571,15.714285714285714,21.464285714285715,48.642857142857146,8.071428571428571,20.214285714285715,10.464285714285714,11.821428571428571,14.75,6.892857142857143,2.4642857142857144,-3.607142857142857
2003,1165,21.346153846153847,50.23076923076923,6.230769230769231,18.576923076923077,9.307692307692308,12.923076923076923,15.461538461538462,7.3076923076923075,18.346153846153847,24.03846153846154,53.92307692307692,8.076923076923077,22.03846153846154,11.5,15.807692307692308,14.346153846153847,7.346153846153846,3.076923076923077,-7.961538461538462
2003,1166,28.696969696969695,57.45454545454545,7.96969696969697,20.484848484848484,10.878787878787879,16.818181818181817,13.363636363636363,8.393939393939394,17.272727272727273,23.87878787878788,55.333333333333336,4.878787878787879,14.303030303030303,11.06060606060606,12.363636363636363,17.060606060606062,6.333333333333333,2.5757575757575757,14.909090909090908
2003,1168,22.75862068965517,51.793103448275865,4.758620689655173,13.758620689655173,12.068965517241379,11.689655172413794,13.241379310344827,5.931034482758621,18.0,23.103448275862068,48.793103448275865,6.9655172413793105,17.448275862068964,9.379310344827585,13.655172413793103,14.068965517241379,5.206896551724138,2.3793103448275863,-3.7241379310344827
2003,1169,24.321428571428573,54.392857142857146,6.071428571428571,17.178571428571427,12.428571428571429,12.75,17.107142857142858,8.535714285714286,22.785714285714285,22.892857142857142,51.25,6.071428571428571,17.857142857142858,11.678571428571429,12.678571428571429,17.0,7.892857142857143,2.6785714285714284,-0.07142857142857142
2003,1170,22.857142857142858,55.67857142857143,5.75,18.607142857142858,10.857142857142858,12.964285714285714,16.357142857142858,8.392857142857142,21.392857142857142,25.428571428571427,54.92857142857143,5.357142857142857,15.214285714285714,11.892857142857142,14.892857142857142,16.678571428571427,6.357142857142857,2.9285714285714284,-7.464285714285714
2003,1171,20.46153846153846,49.53846153846154,8.153846153846153,22.807692307692307,6.769230769230769,13.538461538461538,12.423076923076923,6.076923076923077,18.576923076923077,22.0,50.73076923076923,6.961538461538462,20.153846153846153,10.423076923076923,13.346153846153847,12.538461538461538,6.846153846153846,2.3846153846153846,-5.1923076923076925
2003,1172,26.333333333333332,58.416666666666664,9.166666666666666,23.458333333333332,11.833333333333334,16.0,18.875,5.625,20.375,26.0,63.416666666666664,7.791666666666667,23.208333333333332,12.625,14.208333333333334,14.333333333333334,8.791666666666666,3.25,2.4583333333333335
2003,1173,24.482758620689655,54.206896551724135,7.517241379310345,20.862068965517242,13.482758620689655,15.206896551724139,13.310344827586206,5.379310344827586,17.586206896551722,23.896551724137932,56.58620689655172,5.931034482758621,16.24137931034483,12.172413793103448,11.793103448275861,11.862068965517242,5.827586206896552,2.8275862068965516,6.482758620689655
2003,1174,24.20689655172414,59.275862068965516,6.9655172413793105,20.620689655172413,11.03448275862069,14.03448275862069,13.413793103448276,7.9655172413793105,19.103448275862068,24.586206896551722,56.86206896551724,5.103448275862069,15.068965517241379,11.586206896551724,12.827586206896552,14.862068965517242,6.379310344827586,4.310344827586207,0.3103448275862069
2003,1175,21.925925925925927,49.7037037037037,6.592592592592593,17.925925925925927,10.62962962962963,12.148148148148149,13.703703703703704,6.666666666666667,18.25925925925926,22.22222222222222,50.25925925925926,5.037037037037037,14.666666666666666,11.851851851851851,10.481481481481481,13.814814814814815,6.185185185185185,2.2222222222222223,-0.37037037037037035
2003,1176,24.3125,59.65625,7.78125,22.5,12.78125,14.375,13.3125,7.15625,19.15625,25.25,55.625,5.40625,16.21875,10.0,12.5,14.53125,6.15625,3.34375,1.8125
2003,1177,23.357142857142858,53.107142857142854,4.428571428571429,13.321428571428571,12.321428571428571,12.857142857142858,14.535714285714286,5.75,18.178571428571427,22.071428571428573,53.17857142857143,6.285714285714286,19.464285714285715,9.821428571428571,13.642857142857142,12.928571428571429,6.607142857142857,3.5714285714285716,2.8214285714285716
2003,1178,26.586206896551722,55.275862068965516,4.517241379310345,13.03448275862069,10.89655172413793,13.379310344827585,11.96551724137931,6.413793103448276,19.17241379310345,21.75862068965517,51.55172413793103,6.931034482758621,19.0,10.172413793103448,11.620689655172415,14.03448275862069,4.586206896551724,2.8620689655172415,5.9655172413793105
2003,1179,21.75,48.42857142857143,5.464285714285714,15.857142857142858,8.25,12.785714285714286,14.392857142857142,3.892857142857143,17.178571428571427,25.214285714285715,53.464285714285715,6.107142857142857,16.642857142857142,8.642857142857142,13.0,11.357142857142858,6.392857142857143,2.9642857142857144,-5.75
2003,1180,24.586206896551722,57.10344827586207,6.379310344827586,18.551724137931036,11.03448275862069,14.724137931034482,13.586206896551724,7.344827586206897,18.24137931034483,23.689655172413794,56.758620689655174,5.689655172413793,17.82758620689655,11.655172413793103,13.068965517241379,15.379310344827585,5.862068965517241,3.5517241379310347,3.413793103448276
2003,1181,27.366666666666667,60.333333333333336,7.333333333333333,20.6,13.766666666666667,13.833333333333334,14.033333333333333,8.5,21.266666666666666,25.066666666666666,57.166666666666664,4.933333333333334,14.466666666666667,12.2,12.333333333333334,17.833333333333332,6.433333333333334,4.1,11.566666666666666
2003,1182,23.5,52.833333333333336,5.666666666666667,15.466666666666667,10.866666666666667,12.566666666666666,18.933333333333334,6.7,19.466666666666665,25.033333333333335,56.53333333333333,7.366666666666666,19.333333333333332,12.433333333333334,14.3,15.533333333333333,8.333333333333334,3.7,-6.666666666666667
2003,1183,27.535714285714285,61.892857142857146,6.75,17.821428571428573,12.107142857142858,16.142857142857142,12.964285714285714,6.392857142857143,19.642857142857142,28.464285714285715,59.892857142857146,7.107142857142857,19.214285714285715,12.392857142857142,17.357142857142858,14.642857142857142,6.285714285714286,3.25,-1.25
2003,1184,26.75,59.791666666666664,5.5,16.875,11.666666666666666,14.208333333333334,14.833333333333334,7.833333333333333,22.916666666666668,26.625,54.875,6.375,16.0,10.791666666666666,16.0,15.833333333333334,7.125,3.7916666666666665,-5.958333333333333
2003,1185,26.73076923076923,58.0,4.8076923076923075,15.76923076923077,12.653846153846153,14.73076923076923,15.192307692307692,6.038461538461538,21.76923076923077,29.576923076923077,61.73076923076923,5.423076923076923,16.153846153846153,12.653846153846153,14.23076923076923,14.346153846153847,7.846153846153846,3.5384615384615383,-2.923076923076923
2003,1186,23.896551724137932,51.206896551724135,4.689655172413793,13.344827586206897,9.379310344827585,14.793103448275861,17.03448275862069,7.689655172413793,21.482758620689655,22.82758620689655,53.0,5.206896551724138,15.655172413793103,10.655172413793103,10.89655172413793,16.96551724137931,8.344827586206897,2.4827586206896552,3.689655172413793
2003,1187,22.72,56.16,4.24,15.76,12.84,11.92,12.8,4.76,17.32,23.64,57.08,6.4,19.04,10.92,12.08,11.44,5.2,2.8,-2.92
2003,1189,22.92,54.2,4.52,13.96,12.92,11.16,16.2,7.2,19.48,23.32,51.0,6.12,16.96,10.16,12.04,14.04,8.36,4.0,-6.04
2003,1190,28.074074074074073,61.407407407407405,5.222222222222222,15.185185185185185,14.0,14.037037037037036,18.74074074074074,10.703703703703704,19.51851851851852,27.555555555555557,62.48148148148148,7.111111111111111,19.85185185185185,13.851851851851851,16.88888888888889,18.88888888888889,8.296296296296296,4.481481481481482,2.2222222222222223
2003,1191,23.928571428571427,49.5,5.857142857142857,14.964285714285714,8.785714285714286,15.75,15.928571428571429,5.392857142857143,19.892857142857142,25.071428571428573,55.67857142857143,8.142857142857142,20.928571428571427,11.142857142857142,14.821428571428571,12.357142857142858,7.642857142857143,2.2857142857142856,-3.6785714285714284
2003,1192,25.413793103448278,58.10344827586207,8.482758620689655,24.103448275862068,10.068965517241379,14.03448275862069,14.586206896551724,6.0,19.24137931034483,26.82758620689655,57.793103448275865,6.068965517241379,18.103448275862068,12.862068965517242,15.068965517241379,16.620689655172413,6.827586206896552,3.413793103448276,-1.6206896551724137
2003,1193,24.033333333333335,54.2,4.266666666666667,12.9,11.8,12.833333333333334,17.133333333333333,7.6,20.3,23.766666666666666,58.86666666666667,5.733333333333333,18.433333333333334,12.3,12.733333333333333,15.133333333333333,8.266666666666667,3.9,1.2333333333333334
2003,1194,25.14814814814815,64.03703703703704,6.481481481481482,19.333333333333332,14.37037037037037,12.222222222222221,16.62962962962963,9.074074074074074,23.333333333333332,25.185185185185187,55.333333333333336,6.037037037037037,17.444444444444443,12.518518518518519,14.925925925925926,18.555555555555557,8.185185185185185,5.111111111111111,-8.37037037037037
2003,1196,26.93548387096774,56.516129032258064,8.67741935483871,22.129032258064516,10.806451612903226,16.419354838709676,13.387096774193548,7.774193548387097,16.903225806451612,24.225806451612904,57.25806451612903,5.806451612903226,17.741935483870968,11.96774193548387,14.516129032258064,15.064516129032258,6.483870967741935,3.4193548387096775,11.225806451612904
2003,1197,23.482758620689655,54.51724137931034,8.275862068965518,21.310344827586206,13.448275862068966,11.241379310344827,17.482758620689655,7.241379310344827,19.896551724137932,24.96551724137931,58.89655172413793,6.9655172413793105,20.724137931034484,12.862068965517242,13.275862068965518,15.275862068965518,7.551724137931035,2.9310344827586206,-0.27586206896551724
2003,1198,21.285714285714285,52.214285714285715,3.7142857142857144,12.071428571428571,13.714285714285714,9.5,15.857142857142858,7.75,19.214285714285715,21.821428571428573,48.892857142857146,7.321428571428571,19.357142857142858,9.714285714285714,12.821428571428571,15.857142857142858,6.25,2.75,-5.071428571428571
2003,1199,24.75862068965517,57.310344827586206,6.413793103448276,19.275862068965516,10.620689655172415,13.931034482758621,14.89655172413793,9.448275862068966,18.93103448275862,22.413793103448278,57.310344827586206,7.206896551724138,21.310344827586206,12.551724137931034,13.379310344827585,16.310344827586206,6.896551724137931,3.206896551724138,1.5172413793103448
2003,1200,23.142857142857142,56.142857142857146,6.857142857142857,20.535714285714285,11.464285714285714,12.107142857142858,17.464285714285715,7.428571428571429,21.107142857142858,26.392857142857142,59.464285714285715,7.321428571428571,19.428571428571427,14.285714285714286,15.428571428571429,14.178571428571429,9.071428571428571,3.357142857142857,-13.5
2003,1201,25.892857142857142,57.75,6.535714285714286,18.428571428571427,13.428571428571429,14.75,15.785714285714286,6.571428571428571,19.892857142857142,23.035714285714285,55.0,5.857142857142857,17.714285714285715,10.928571428571429,11.821428571428571,14.857142857142858,7.357142857142857,1.9642857142857142,4.857142857142857
