,Season,T1_TeamID,T2_TeamID,Game_CityID,Game_Lat,Game_Lng,Game_ElevationM,Game_TimeZone,Game_Offset,T1_Lat,T1_Lng,T2_Lat,T2_Lng,T1_Dist,T2_Dist,T1_Elevation,T2_Elevation,T1_elev_diff,T2_elev_diff
14,2003,1323,1454,4161,39.768403,-86.158068,222.7997283935547,Eastern Daylight Time,-4.0,41.70767,-86.248238,43.038903000000005,-87.906474,133.89803557812692,297.41826529542016,220.7359161376953,187.2318572998047,2.063812255859375,35.56787109375
15,2003,1228,1443,4161,39.768403,-86.158068,222.7997283935547,Eastern Daylight Time,-4.0,40.110588,-88.20727,36.990320000000004,-86.443602,111.35761672049182,226.73843253967843,224.3040618896484,160.5126342773438,-1.5043334960937216,62.28709411621088
16,2003,1166,1141,4301,40.7607793,-111.89104740000002,1300.004516601562,Mountain Daylight Time,-6.0,41.254006,-95.999258,43.597808,-84.767514,830.2553673590845,266.6029453204612,362.512451171875,234.9934387207031,937.492065429687,1065.011077880859
17,2003,1181,1161,4301,40.7607793,-111.89104740000002,1300.004516601562,Mountain Daylight Time,-6.0,36.005168,-78.940276,40.58526,-105.084423,1807.7760482061833,1104.6856989980736,120.9079360961914,1525.08740234375,1179.0965805053706,-225.08288574218795
18,2003,1272,1113,4254,35.4675602,-97.5164276,366.0434265136719,Central Daylight Time,-5.0,35.117022,-89.939768,33.414768,-111.90931,428.8188527963467,1594.9444012296992,79.19601440429688,354.3406982421875,286.847412109375,11.702728271484375
19,2003,1242,1429,4254,35.4675602,-97.5164276,366.0434265136719,Central Daylight Time,-5.0,38.971669,-95.23525,41.735486,-111.83438799999999,272.40797313172055,1450.7729080974984,263.9754638671875,1379.9818115234382,102.06796264648438,-1013.9383850097663
20,2003,1112,1211,4301,40.7607793,-111.89104740000002,1300.004516601562,Mountain Daylight Time,-6.0,32.221743,-110.926479,47.65878,-117.426047,591.22239205917,1736.0123404326685,756.5394287109375,571.0994873046875,543.4650878906245,728.9050292968745
21,2003,1323,1228,4161,39.768403,-86.158068,222.7997283935547,Eastern Daylight Time,-4.0,41.70767,-86.248238,40.110588,-88.20727,133.89803557812692,214.63534672691864,220.7359161376953,224.3040618896484,2.063812255859375,-1.5043334960937216
22,2003,1141,1181,4301,40.7607793,-111.89104740000002,1300.004516601562,Mountain Daylight Time,-6.0,43.597808,-84.767514,36.005168,-78.940276,1399.7630359812188,386.4235173879456,234.9934387207031,120.9079360961914,1065.011077880859,1179.0965805053706
23,2003,1113,1242,4254,35.4675602,-97.5164276,366.0434265136719,Central Daylight Time,-5.0,33.414768,-111.90931,38.971669,-95.23525,833.2330192084875,593.4862250658332,354.3406982421875,263.9754638671875,11.702728271484375,102.06796264648438
24,2003,1112,1323,4008,33.8365932,-117.9143012,47.60859680175781,Pacific Daylight Time,-7.0,32.221743,-110.926479,41.70767,-86.248238,420.52976307736213,172.42563347107543,756.5394287109375,220.7359161376953,-708.9308319091797,-173.1273193359375
25,2003,1181,1242,4008,33.8365932,-117.9143012,47.60859680175781,Pacific Daylight Time,-7.0,36.005168,-78.940276,38.971669,-95.23525,2203.22994285655,593.4862250658332,120.9079360961914,263.9754638671875,-73.2993392944336,-216.3668670654297
26,2003,1112,1242,4008,33.8365932,-117.9143012,47.60859680175781,Pacific Daylight Time,-7.0,32.221743,-110.926479,38.971669,-95.23525,420.52976307736213,593.4862250658332,756.5394287109375,263.9754638671875,-708.9308319091797,-216.3668670654297
27,2003,1393,1400,4237,29.95106579999999,-90.0715323,0.5217891335487366,Central Daylight Time,-5.0,43.0426,-76.12874599999999,30.267153000000004,-97.743061,1187.1719808789549,1007.2640931396496,121.3621368408203,149.1394653320312,-120.84034770727156,-148.61767619848246
28,2003,1266,1242,4237,29.95106579999999,-90.0715323,0.5217891335487366,Central Daylight Time,-5.0,43.038739,-87.92828,38.971669,-95.23525,910.2025355616576,593.4862250658332,187.2318572998047,263.9754638671875,-186.71006816625595,-263.45367473363876
29,2003,1393,1242,4237,29.95106579999999,-90.0715323,0.5217891335487366,Central Daylight Time,-5.0,43.0426,-76.12874599999999,38.971669,-95.23525,1187.1719808789549,593.4862250658332,121.3621368408203,263.9754638671875,-120.84034770727156,-263.45367473363876
30,2003,1458,1451,4324,47.6587802,-117.4260465,571.0994873046875,Pacific Daylight Time,-7.0,43.073052000000004,-89.40123,41.223,-111.97383,1392.299384577437,1460.7967842719956,266.2826538085938,1311.276123046875,304.8168334960937,-740.1766357421875
31,2003,1332,1428,4233,36.1626638,-86.78160159999999,152.9394073486328,Central Daylight Time,-5.0,44.052069,-123.086754,40.760779,-111.891047,1981.1700266717792,1459.729777547061,131.0602111816406,1300.004516601562,21.879196166992216,-1147.0651092529292
32,2003,1153,1211,4301,40.7607793,-111.89104740000002,1300.004516601562,Mountain Daylight Time,-6.0,39.134105,-84.51898100000001,47.65878,-117.426047,1451.9322791433372,1736.0123404326685,167.9832916259766,571.0994873046875,1132.0212249755855,728.9050292968745
33,2003,1328,1393,4003,42.65257929999999,-73.7562317,42.68008041381836,Eastern Daylight Time,-4.0,35.222567,-97.43947800000001,43.0426,-76.12874599999999,1369.183795883091,476.01229027664226,359.0086669921875,121.3621368408203,-316.32858657836914,-78.68205642700194
34,2003,1246,1237,4233,36.1626638,-86.78160159999999,152.9394073486328,Central Daylight Time,-5.0,37.988689,-84.477715,39.767016,-86.156255,179.04445099982797,104.60566528283394,291.1369323730469,222.7997283935547,-138.19752502441406,-69.86032104492188
35,2003,1400,1421,4030,33.5206608,-86.80248999999998,186.2443695068359,Central Daylight Time,-5.0,30.267153000000004,-97.743061,35.600945,-82.554015,680.6321170362239,300.46555331126376,149.1394653320312,676.4351806640625,37.104904174804716,-490.19081115722656
36,2003,1261,1345,4030,33.5206608,-86.80248999999998,186.2443695068359,Central Daylight Time,-5.0,30.450746000000002,-91.154551,40.425869,-86.908066,331.68699494640066,151.11228564372394,15.10886287689209,185.9382781982422,171.13550662994382,0.3060913085937216
37,2003,1163,1140,4324,47.6587802,-117.4260465,571.0994873046875,Pacific Daylight Time,-7.0,41.808803999999995,-72.254227,40.233844,-111.658534,2227.1017980295683,1452.026254359086,181.94775390625,1386.9697265625,389.1517333984375,-815.8702392578125
38,2003,1390,1360,4324,47.6587802,-117.4260465,571.0994873046875,Pacific Daylight Time,-7.0,37.441883000000004,-122.14301999999999,32.715329,-117.157255,744.7977253134915,1892.6149718506697,29.29935455322266,15.224977493286133,541.8001327514648,555.8745098114014
39,2003,1268,1423,4233,36.1626638,-86.78160159999999,152.9394073486328,Central Daylight Time,-5.0,38.985986,-76.939774,34.225726,-77.94471,573.8655794352327,514.4876728738518,22.96251678466797,11.22068977355957,129.97689056396484,141.71871757507324
40,2003,1462,1407,4233,36.1626638,-86.78160159999999,152.9394073486328,Central Daylight Time,-5.0,39.149648,-84.473702,31.808768,-85.969951,241.74032301160705,557.1148794517491,167.9832916259766,163.9822692871094,-15.043884277343778,-11.042861938476591
41,2003,1277,1160,4342,27.950575,-82.4571776,6.090157508850098,Eastern Daylight Time,-4.0,42.736979,-84.48386500000001,40.014986,-105.270546,1025.7003631179823,1117.8369869589785,261.54904174804693,1623.9774169921882,-255.45888423919683,-1617.887259483338
42,2003,1196,1358,4342,27.950575,-82.4571776,6.090157508850098,Eastern Daylight Time,-4.0,29.651634,-82.324826,30.723526,-95.550777,117.42353028335113,893.3784647213722,55.27118682861328,113.95508575439449,-49.181029319763184,-107.86492824554439
43,2003,1163,1390,4324,47.6587802,-117.4260465,571.0994873046875,Pacific Daylight Time,-7.0,41.808803999999995,-72.254227,37.441883000000004,-122.14301999999999,2227.1017980295683,2045.1137034984222,181.94775390625,29.29935455322266,389.1517333984375,541.8001327514648
44,2003,1268,1462,4233,36.1626638,-86.78160159999999,152.9394073486328,Central Daylight Time,-5.0,38.985986,-76.939774,39.149648,-84.473702,573.8655794352327,44.6593035941624,22.96251678466797,167.9832916259766,129.97689056396484,-15.043884277343778
45,2003,1277,1196,4342,27.950575,-82.4571776,6.090157508850098,Eastern Daylight Time,-4.0,42.736979,-84.48386500000001,29.651634,-82.324826,1025.7003631179823,704.730011763852,261.54904174804693,55.27118682861328,-255.45888423919683,-49.181029319763184
46,2003,1400,1163,4302,29.4241219,-98.4936282,198.9276428222656,Central Daylight Time,-5.0,30.267153000000004,-97.743061,41.808803999999995,-72.254227,73.50444238395585,641.3110690381278,149.1394653320312,181.94775390625,49.7881774902344,16.979888916015597
47,2003,1268,1277,4302,29.4241219,-98.4936282,198.9276428222656,Central Daylight Time,-5.0,38.985986,-76.939774,42.736979,-84.48386500000001,1394.1777043897164,206.07258676791287,22.96251678466797,261.54904174804693,175.96512603759763,-62.621398925781335
48,2003,1400,1277,4302,29.4241219,-98.4936282,198.9276428222656,Central Daylight Time,-5.0,30.267153000000004,-97.743061,42.736979,-84.48386500000001,73.50444238395585,206.07258676791287,149.1394653320312,261.54904174804693,49.7881774902344,-62.621398925781335
49,2003,1400,1345,4030,33.5206608,-86.80248999999998,186.2443695068359,Central Daylight Time,-5.0,30.267153000000004,-97.743061,40.425869,-86.908066,680.6321170362239,151.11228564372394,149.1394653320312,185.9382781982422,37.104904174804716,0.3060913085937216
50,2003,1393,1120,4003,42.65257929999999,-73.7562317,42.68008041381836,Eastern Daylight Time,-4.0,43.0426,-76.12874599999999,32.609857,-85.480783,123.4714284981662,498.14489672052974,121.3621368408203,215.4762725830078,-78.68205642700194,-172.79619216918945
51,2003,1328,1354,4254,35.4675602,-97.5164276,366.0434265136719,Central Daylight Time,-5.0,35.222567,-97.43947800000001,33.491820000000004,-80.855648,17.439943778849234,470.1396878235135,359.0086669921875,73.92286682128906,7.034759521484375,292.1205596923828
52,2003,1328,1139,4003,42.65257929999999,-73.7562317,42.68008041381836,Eastern Daylight Time,-4.0,35.222567,-97.43947800000001,39.844443,-86.165545,1369.183795883091,105.20536317313149,359.0086669921875,222.7997283935547,-316.32858657836914,-180.11964797973633
53,2003,1120,1448,4342,27.950575,-82.4571776,6.090157508850098,Eastern Daylight Time,-4.0,32.609857,-85.480783,36.131879999999995,-80.280399,368.3008458381939,328.87907318963533,215.4762725830078,278.0033569335938,-209.38611507415771,-271.9131994247437
54,2003,1329,1393,4039,42.3600825,-71.0588801,10.44776248931885,Eastern Daylight Time,-4.0,36.115607000000004,-97.058368,43.0426,-76.12874599999999,1453.168883906093,476.01229027664226,273.34347534179693,121.3621368408203,-262.8957128524781,-110.91437435150145
55,2003,1139,1257,4030,33.5206608,-86.80248999999998,186.2443695068359,Central Daylight Time,-5.0,39.844443,-86.165545,38.247811999999996,-85.747315,437.48395778232765,133.70269790736518,222.7997283935547,140.6603088378906,-36.55535888671878,45.58406066894531
56,2003,1448,1190,4342,27.950575,-82.4571776,6.090157508850098,Eastern Daylight Time,-4.0,36.131879999999995,-80.280399,36.304638,-82.363034,577.9573010308605,258.2688741780742,278.0033569335938,499.8729553222656,-271.9131994247437,-493.7827978134155
57,2003,1328,1143,4254,35.4675602,-97.5164276,366.0434265136719,Central Daylight Time,-5.0,35.222567,-97.43947800000001,37.871593,-122.272747,17.439943778849234,2043.757068003654,359.0086669921875,51.61442184448242,7.034759521484375,314.42900466918945
58,2003,1393,1264,4039,42.3600825,-71.0588801,10.44776248931885,Eastern Daylight Time,-4.0,43.0426,-76.12874599999999,40.90056,-73.90639,262.3373122373164,548.4638531384769,121.3621368408203,48.99361038208008,-110.91437435150145,-38.54584789276123
59,2003,1329,1335,4039,42.3600825,-71.0588801,10.44776248931885,Eastern Daylight Time,-4.0,36.115607000000004,-97.058368,39.952335,-75.16378900000001,1453.168883906093,480.0153526490464,273.34347534179693,14.32654094696045,-262.8957128524781,-3.8787784576416
60,2003,1257,1122,4030,33.5206608,-86.80248999999998,186.2443695068359,Central Daylight Time,-5.0,38.247811999999996,-85.747315,36.529771000000004,-87.359453,331.2415543158504,281.6974188240242,140.6603088378906,146.1344451904297,45.58406066894531,40.10992431640622
61,2003,1280,1139,4030,33.5206608,-86.80248999999998,186.2443695068359,Central Daylight Time,-5.0,33.4504,-88.818387,39.844443,-86.165545,116.51484667199531,105.20536317313149,102.18771362304692,222.7997283935547,84.05665588378899,-36.55535888671878
62,2003,1143,1301,4254,35.4675602,-97.5164276,366.0434265136719,Central Daylight Time,-5.0,37.871593,-122.272747,35.787347,-78.66541600000001,1381.0131312492401,407.94670589804053,51.61442184448242,105.6290054321289,314.42900466918945,260.41442108154297
63,2003,1386,1120,4342,27.950575,-82.4571776,6.090157508850098,Eastern Daylight Time,-4.0,40.003809999999994,-75.217438,32.609857,-85.480783,928.1183443011912,498.14489672052974,14.32654094696045,215.4762725830078,-8.236383438110352,-209.38611507415771
64,2004,1272,1329,4174,39.0997265,-94.5785667,273.54550170898443,Central Daylight Time,-5.0,35.117022,-89.939768,36.115607000000004,-97.058368,375.48093120987954,745.5477571764277,79.19601440429688,273.34347534179693,194.34948730468756,0.2020263671875
65,2004,1390,1427,4313,47.6062095,-122.33207079999998,56.084815979003906,Pacific Daylight Time,-7.0,37.441883000000004,-122.14301999999999,29.424121999999997,-98.493628,701.6506916697741,1080.1275009702158,29.29935455322266,198.9276428222656,26.785461425781246,-142.8428268432617
66,2004,1386,1329,4104,40.833989,-74.0970865,24.81060791015625,Eastern Daylight Time,-4.0,40.003809999999994,-75.217438,36.115607000000004,-97.058368,82.289976660365,745.5477571764277,14.32654094696045,273.34347534179693,10.4840669631958,-248.53286743164068
67,2004,1338,1329,4104,40.833989,-74.0970865,24.81060791015625,Eastern Daylight Time,-4.0,40.442725,-79.958597,36.115607000000004,-97.058368,309.22560580089566,745.5477571764277,233.2363739013672,273.34347534179693,-208.42576599121094,-248.53286743164068
68,2004,1386,1448,4104,40.833989,-74.0970865,24.81060791015625,Eastern Daylight Time,-4.0,40.003809999999994,-75.217438,36.131879999999995,-80.280399,82.289976660365,328.87907318963533,14.32654094696045,278.0033569335938,10.4840669631958,-253.19274902343756
69,2004,1458,1338,4215,43.0389025,-87.9064736,187.2318572998047,Central Daylight Time,-5.0,43.073052000000004,-89.40123,40.442725,-79.958597,75.70205518406979,229.16158153382054,266.2826538085938,233.2363739013672,-79.05079650878912,-46.0045166015625
70,2004,1448,1433,4287,35.7795897,-78.6381787,105.6290054321289,Eastern Daylight Time,-4.0,36.131879999999995,-80.280399,37.548394,-77.45227,95.2059734514415,394.9904786944143,278.0033569335938,51.588157653808594,-172.3743515014649,54.04084777832031
71,2004,1386,1403,4049,42.88644679999999,-78.8783689,182.8298187255859,Eastern Daylight Time,-4.0,40.003809999999994,-75.217438,33.577863,-101.85516700000001,275.10123947834103,1067.3131246744974,14.32654094696045,975.9893798828124,168.50327777862546,-793.1595611572264
72,2004,1329,1186,4174,39.0997265,-94.5785667,273.54550170898443,Central Daylight Time,-5.0,36.115607000000004,-97.058368,47.487390000000005,-117.57576200000001,246.68371502990877,1741.7962124284402,273.34347534179693,718.7050170898438,0.2020263671875,-445.1595153808593
73,2004,1272,1376,4174,39.0997265,-94.5785667,273.54550170898443,Central Daylight Time,-5.0,35.117022,-89.939768,34.00071,-81.034814,375.48093120987954,433.7908653207705,79.19601440429688,90.61096954345705,194.34948730468756,182.9345321655274
74,2004,1338,1416,4215,43.0389025,-87.9064736,187.2318572998047,Central Daylight Time,-5.0,40.442725,-79.958597,28.600478000000003,-81.201373,447.950438280588,787.8195550026684,233.2363739013672,31.2812614440918,-46.0045166015625,155.9505958557129
75,2004,1458,1350,4215,43.0389025,-87.9064736,187.2318572998047,Central Daylight Time,-5.0,43.073052000000004,-89.40123,37.576859000000006,-77.540446,75.70205518406979,389.7725852650252,266.2826538085938,51.588157653808594,-79.05079650878912,135.6436996459961
76,2004,1104,1356,4313,47.6062095,-122.33207079999998,56.084815979003906,Pacific Daylight Time,-7.0,33.209841,-87.569174,37.727273,-89.21675,2061.090609723743,305.43692167246195,69.08901214599611,126.3381576538086,-13.004196166992202,-70.25334167480469
77,2004,1264,1448,4287,35.7795897,-78.6381787,105.6290054321289,Eastern Daylight Time,-4.0,40.90056,-73.90639,36.131879999999995,-80.280399,436.68380203585355,328.87907318963533,48.99361038208008,278.0033569335938,56.63539505004883,-172.3743515014649
78,2004,1393,1140,4096,39.7392358,-104.990251,1596.6729736328118,Mountain Daylight Time,-6.0,43.0426,-76.12874599999999,40.233844,-111.658534,1509.4996522914184,1452.026254359086,121.3621368408203,1386.9697265625,1475.3108367919915,209.70324707031182
79,2004,1163,1210,4302,29.4241219,-98.4936282,198.9276428222656,Central Daylight Time,-5.0,41.808803999999995,-72.254227,33.771259,-84.38010799999999,1695.9478131413218,413.0177386731001,181.94775390625,320.0387878417969,16.979888916015597,-121.11114501953128
80,2004,1435,1444,4096,39.7392358,-104.990251,1596.6729736328118,Mountain Daylight Time,-6.0,36.165890000000005,-86.78444300000001,42.291707,-85.58722900000001,1022.3517136776461,189.3751432054414,152.9394073486328,239.9346923828125,1443.733566284179,1356.7382812499993
81,2004,1301,1418,4258,28.5383355,-81.3792365,31.2812614440918,Eastern Daylight Time,-4.0,35.787347,-78.66541600000001,30.224090000000004,-92.01984300000001,524.1293270356358,792.47981813126,105.6290054321289,11.10337543487549,-74.34774398803711,20.17788600921631
82,2004,1177,1173,4049,42.88644679999999,-78.8783689,182.8298187255859,Eastern Daylight Time,-4.0,41.877512,-87.627227,39.758948,-84.19160699999999,452.8652033876944,1.4789939501361968e-05,181.5143737792969,225.5588531494141,1.3154449462890057,-42.72903442382818
83,2004,1163,1436,4049,42.88644679999999,-78.8783689,182.8298187255859,Eastern Daylight Time,-4.0,41.808803999999995,-72.254227,44.47755,-73.200288,347.11529313030167,651.1482441958917,181.94775390625,59.67926025390625,0.8820648193359091,123.15055847167966
84,2004,1390,1104,4313,47.6062095,-122.33207079999998,56.084815979003906,Pacific Daylight Time,-7.0,37.441883000000004,-122.14301999999999,33.209841,-87.569174,701.6506916697741,489.06557476105604,29.29935455322266,69.08901214599611,26.785461425781246,-13.004196166992202
85,2004,1393,1268,4096,39.7392358,-104.990251,1596.6729736328118,Mountain Daylight Time,-6.0,43.0426,-76.12874599999999,38.985986,-76.939774,1509.4996522914184,391.8228235558551,121.3621368408203,22.96251678466797,1475.3108367919915,1573.7104568481438
86,2004,1435,1301,4096,39.7392358,-104.990251,1596.6729736328118,Mountain Daylight Time,-6.0,36.165890000000005,-86.78444300000001,35.787347,-78.66541600000001,1022.3517136776461,407.94670589804053,152.9394073486328,105.6290054321289,1443.733566284179,1491.043968200683
87,2004,1177,1163,4049,42.88644679999999,-78.8783689,182.8298187255859,Eastern Daylight Time,-4.0,41.877512,-87.627227,41.808803999999995,-72.254227,452.8652033876944,641.3110690381278,181.5143737792969,181.94775390625,1.3154449462890057,0.8820648193359091
88,2004,1104,1393,4267,33.4483771,-112.0740373,331.5245056152344,Mountain Standard Time,-7.0,33.209841,-87.569174,43.0426,-76.12874599999999,1414.4610184568314,476.01229027664226,69.08901214599611,121.3621368408203,262.4354934692383,210.16236877441406
89,2004,1435,1163,4267,33.4483771,-112.0740373,331.5245056152344,Mountain Standard Time,-7.0,36.165890000000005,-86.78444300000001,41.808803999999995,-72.254227,1445.8840556075772,641.3110690381278,152.9394073486328,181.94775390625,178.58509826660156,149.57675170898438
90,2004,1104,1163,4267,33.4483771,-112.0740373,331.5245056152344,Mountain Standard Time,-7.0,33.209841,-87.569174,41.808803999999995,-72.254227,1414.4610184568314,641.3110690381278,69.08901214599611,181.94775390625,262.4354934692383,149.57675170898438
91,2004,1163,1181,4302,29.4241219,-98.4936282,198.9276428222656,Central Daylight Time,-5.0,41.808803999999995,-72.254227,36.005168,-78.940276,1695.9478131413218,386.4235173879456,181.94775390625,120.9079360961914,16.979888916015597,78.01970672607419
92,2004,1329,1210,4302,29.4241219,-98.4936282,198.9276428222656,Central Daylight Time,-5.0,36.115607000000004,-97.058368,33.771259,-84.38010799999999,468.60523358397865,413.0177386731001,273.34347534179693,320.0387878417969,-74.41583251953134,-121.11114501953128
93,2004,1196,1264,4287,35.7795897,-78.6381787,105.6290054321289,Eastern Daylight Time,-4.0,29.651634,-82.324826,40.90056,-73.90639,473.64414023616916,548.4638531384769,55.27118682861328,48.99361038208008,50.357818603515625,56.63539505004883
94,2004,1268,1431,4096,39.7392358,-104.990251,1596.6729736328118,Mountain Daylight Time,-6.0,38.985986,-76.939774,31.75872,-106.48693100000001,1496.8952175902039,1364.0390472263775,22.96251678466797,1134.373168945312,1573.7104568481438,462.2998046874998
95,2004,1403,1150,4049,42.88644679999999,-78.8783689,182.8298187255859,Eastern Daylight Time,-4.0,33.577863,-101.85516700000001,35.227087,-80.843127,1398.8710015993486,362.60457245130976,975.9893798828124,232.5149993896484,-793.1595611572264,-49.6851806640625
96,2004,1242,1210,4329,38.6270025,-90.1994042,140.9563293457031,Central Daylight Time,-5.0,38.971669,-95.23525,33.771259,-84.38010799999999,272.83149802568346,413.0177386731001,263.9754638671875,320.0387878417969,-123.0191345214844,-179.08245849609378
97,2004,1181,1462,4016,33.7489954,-84.3879824,320.0387878417969,Eastern Daylight Time,-4.0,36.005168,-78.940276,39.149648,-84.473702,346.28032485410847,44.6593035941624,120.9079360961914,167.9832916259766,199.13085174560547,152.05549621582028
98,2004,1386,1251,4049,42.88644679999999,-78.8783689,182.8298187255859,Eastern Daylight Time,-4.0,40.003809999999994,-75.217438,37.413754,-79.142246,275.10123947834103,317.56668374322726,14.32654094696045,195.8340911865234,168.50327777862546,-13.0042724609375
99,2004,1250,1197,4091,39.7589478,-84.1916069,225.5588531494141,Eastern Daylight Time,-4.0,40.625932,-75.370458,30.421899,-84.28712800000001,470.3579007886666,643.689247301374,110.97427368164058,62.17602157592773,114.58457946777351,163.38283157348636
100,2004,1246,1197,4080,39.9611755,-82.99879419999998,237.6291656494141,Eastern Daylight Time,-4.0,37.988689,-84.477715,30.421899,-84.28712800000001,157.64939093649954,643.689247301374,291.1369323730469,62.17602157592773,-53.507766723632784,175.45314407348636
101,2004,1449,1412,4080,39.9611755,-82.99879419999998,237.6291656494141,Eastern Daylight Time,-4.0,47.60621,-122.332071,33.520661,-86.80249,2013.3627103090523,453.9027490522017,56.084815979003906,186.2443695068359,181.54434967041018,51.38479614257818
102,2004,1344,1334,4174,39.0997265,-94.5785667,273.54550170898443,Central Daylight Time,-5.0,41.844153999999996,-71.437978,37.957702000000005,-121.29078,1230.1421282553442,1990.468493540445,2.790159702301025,4.496073246002197,270.7553420066834,269.04942846298223
103,2004,1242,1227,4174,39.0997265,-94.5785667,273.54550170898443,Central Daylight Time,-5.0,38.971669,-95.23525,41.850033,-87.650052,36.41715891744389,231.70560782607848,263.9754638671875,181.5143737792969,9.570037841796932,92.03112792968753
104,2004,1130,1428,4215,43.0389025,-87.9064736,187.2318572998047,Central Daylight Time,-5.0,42.350384000000005,-71.18644,40.760779,-111.891047,851.2551416806859,1459.729777547061,59.72336196899414,1300.004516601562,127.50849533081055,-1112.7726593017574
105,2004,1210,1320,4215,43.0389025,-87.9064736,187.2318572998047,Central Daylight Time,-5.0,33.771259,-84.38010799999999,42.527762,-92.445465,667.0980949009431,470.7853544102775,320.0387878417969,262.44967651367193,-132.8069305419922,-75.21781921386724
106,2004,1277,1305,4313,47.6062095,-122.33207079999998,56.084815979003906,Pacific Daylight Time,-7.0,42.736979,-84.48386500000001,39.529633000000004,-119.81380300000001,1859.9124976561047,1887.2707598680104,261.54904174804693,1371.919311523438,-205.46422576904303,-1315.834495544434
107,2004,1246,1412,4080,39.9611755,-82.99879419999998,237.6291656494141,Eastern Daylight Time,-4.0,37.988689,-84.477715,33.520661,-86.80249,157.64939093649954,453.9027490522017,291.1369323730469,186.2443695068359,-53.507766723632784,51.38479614257818
108,2004,1334,1242,4174,39.0997265,-94.5785667,273.54550170898443,Central Daylight Time,-5.0,37.957702000000005,-121.29078,38.971669,-95.23525,1444.2626160669438,593.4862250658332,4.496073246002197,263.9754638671875,269.04942846298223,9.570037841796932
