Season,T1_TeamID,T2_TeamID,win,T1_Scoremean,T1_opponent_Scoremean,T1_FGMmean,T1_FGAmean,T1_FGM3mean,T1_FGA3mean,T1_FTMmean,T1_FTAmean,T1_ORmean,T1_DRmean,T1_Astmean,T1_TOmean,T1_Stlmean,T1_Blkmean,T1_PFmean,T1_opponent_FGMmean,T1_opponent_FGAmean,T1_opponent_FGM3mean,T1_opponent_FGA3mean,T1_opponent_FTMmean,T1_opponent_FTAmean,T1_opponent_ORmean,T1_opponent_DRmean,T1_opponent_Astmean,T1_opponent_TOmean,T1_opponent_Stlmean,T1_opponent_Blkmean,T1_opponent_PFmean,T1_PointDiffmean,T2_Scoremean,T2_opponent_Scoremean,T2_FGMmean,T2_FGAmean,T2_FGM3mean,T2_FGA3mean,T2_FTMmean,T2_FTAmean,T2_ORmean,T2_DRmean,T2_Astmean,T2_TOmean,T2_Stlmean,T2_Blkmean,T2_PFmean,T2_opponent_FGMmean,T2_opponent_FGAmean,T2_opponent_FGM3mean,T2_opponent_FGA3mean,T2_opponent_FTMmean,T2_opponent_FTAmean,T2_opponent_ORmean,T2_opponent_DRmean,T2_opponent_Astmean,T2_opponent_TOmean,T2_opponent_Stlmean,T2_opponent_Blkmean,T2_opponent_PFmean,T2_PointDiffmean,T1_win_ratio_14d,T2_win_ratio_14d,T1_seed,T2_seed,Seed_diff
2019,1257,1278,0,74.54545454545455,67.81818181818181,25.09090909090909,57.81818181818182,8.636363636363637,25.272727272727273,15.727272727272727,20.303030303030305,10.242424242424242,28.0,13.393939393939394,12.393939393939394,4.454545454545454,2.9696969696969697,17.272727272727273,23.939393939393938,59.09090909090909,6.909090909090909,21.818181818181817,13.030303030303031,18.696969696969695,9.727272727272727,24.848484848484848,11.575757575757576,11.363636363636363,5.848484848484849,3.4545454545454546,19.303030303030305,6.7272727272727275,70.79411764705883,69.17647058823529,24.705882352941178,56.529411764705884,5.235294117647059,16.294117647058822,16.147058823529413,23.764705882352942,11.441176470588236,25.58823529411765,14.882352941176471,12.0,4.794117647058823,4.0,16.176470588235293,25.529411764705884,58.794117647058826,6.705882352941177,19.794117647058822,11.411764705882353,16.647058823529413,10.0,24.441176470588236,12.823529411764707,11.352941176470589,5.970588235294118,4.5,19.205882352941178,1.6176470588235294,0.3333333333333333,0.6,7,10,-3
2019,1133,1277,0,66.36363636363636,65.18181818181819,23.03030303030303,53.303030303030305,6.909090909090909,18.757575757575758,13.393939393939394,19.363636363636363,9.030303030303031,25.09090909090909,12.06060606060606,12.545454545454545,5.151515151515151,3.757575757575758,17.606060606060606,22.21212121212121,54.06060606060606,7.0606060606060606,21.393939393939394,13.696969696969697,19.060606060606062,9.151515151515152,24.242424242424242,11.909090909090908,12.303030303030303,5.606060606060606,2.484848484848485,18.727272727272727,1.1818181818181819,78.82352941176471,65.52941176470588,27.764705882352942,57.1764705882353,8.294117647058824,21.61764705882353,15.0,20.0,10.823529411764707,30.08823529411765,18.941176470588236,12.852941176470589,5.235294117647059,5.470588235294118,16.91176470588235,23.323529411764707,61.705882352941174,7.264705882352941,22.852941176470587,11.617647058823529,17.11764705882353,11.029411764705882,20.88235294117647,12.382352941176471,10.264705882352942,6.411764705882353,2.9411764705882355,18.294117647058822,13.294117647058824,1.0,1.0,15,2,13
2019,1181,1416,1,83.5,67.55882352941177,30.5,63.911764705882355,7.264705882352941,24.058823529411764,15.235294117647058,22.08823529411765,13.382352941176471,28.38235294117647,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,25.235294117647058,63.85294117647059,6.5,22.11764705882353,10.588235294117647,15.323529411764707,11.970588235294118,23.676470588235293,12.294117647058824,14.764705882352942,6.529411764705882,3.176470588235294,17.676470588235293,15.941176470588236,72.12903225806451,64.29032258064517,24.677419354838708,53.29032258064516,6.806451612903226,19.225806451612904,15.96774193548387,24.741935483870968,9.806451612903226,26.93548387096774,13.258064516129032,11.903225806451612,5.741935483870968,4.483870967741935,16.903225806451612,23.06451612903226,58.38709677419355,7.0,22.35483870967742,11.161290322580646,17.29032258064516,11.290322580645162,23.29032258064516,12.516129032258064,12.32258064516129,5.612903225806452,2.774193548387097,21.451612903225808,7.838709677419355,0.8,0.3333333333333333,1,9,-8
2019,1251,1439,0,72.19354838709677,62.29032258064516,26.387096774193548,54.54838709677419,8.387096774193548,22.903225806451612,11.03225806451613,14.161290322580646,7.645161290322581,24.129032258064516,14.129032258064516,11.161290322580646,6.161290322580645,2.4516129032258065,15.612903225806452,22.29032258064516,52.29032258064516,6.387096774193548,19.419354838709676,11.32258064516129,16.967741935483872,8.709677419354838,22.129032258064516,10.258064516129032,13.548387096774194,5.354838709677419,2.774193548387097,15.612903225806452,9.903225806451612,74.0,62.09375,25.75,54.15625,9.59375,24.34375,12.90625,17.03125,8.90625,23.6875,15.34375,11.375,6.65625,2.3125,15.28125,21.5625,53.15625,8.84375,26.65625,10.125,14.03125,8.9375,21.0,12.15625,14.09375,5.0625,2.90625,16.3125,11.90625,1.0,0.5,12,4,8
2019,1261,1268,1,81.375,73.03125,28.5,61.71875,6.84375,21.1875,17.53125,23.25,13.5,25.28125,13.125,13.21875,9.09375,4.3125,18.6875,25.65625,58.875,7.84375,23.0,13.875,20.15625,11.03125,22.65625,11.34375,15.0,6.5625,2.96875,19.71875,8.34375,71.34375,65.0625,25.21875,55.53125,7.25,20.53125,13.65625,18.25,10.96875,28.1875,13.21875,13.1875,4.34375,4.75,15.46875,23.25,58.59375,7.375,23.0625,11.1875,15.5625,9.25,21.34375,12.09375,9.5,7.125,3.4375,17.59375,6.28125,0.6666666666666666,0.5,3,6,-3
2019,1277,1278,1,78.82352941176471,65.52941176470588,27.764705882352942,57.1764705882353,8.294117647058824,21.61764705882353,15.0,20.0,10.823529411764707,30.08823529411765,18.941176470588236,12.852941176470589,5.235294117647059,5.470588235294118,16.91176470588235,23.323529411764707,61.705882352941174,7.264705882352941,22.852941176470587,11.617647058823529,17.11764705882353,11.029411764705882,20.88235294117647,12.382352941176471,10.264705882352942,6.411764705882353,2.9411764705882355,18.294117647058822,13.294117647058824,70.79411764705883,69.17647058823529,24.705882352941178,56.529411764705884,5.235294117647059,16.294117647058822,16.147058823529413,23.764705882352942,11.441176470588236,25.58823529411765,14.882352941176471,12.0,4.794117647058823,4.0,16.176470588235293,25.529411764705884,58.794117647058826,6.705882352941177,19.794117647058822,11.411764705882353,16.647058823529413,10.0,24.441176470588236,12.823529411764707,11.352941176470589,5.970588235294118,4.5,19.205882352941178,1.6176470588235294,1.0,0.6,2,10,-8
2019,1181,1439,1,83.5,67.55882352941177,30.5,63.911764705882355,7.264705882352941,24.058823529411764,15.235294117647058,22.08823529411765,13.382352941176471,28.38235294117647,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,25.235294117647058,63.85294117647059,6.5,22.11764705882353,10.588235294117647,15.323529411764707,11.970588235294118,23.676470588235293,12.294117647058824,14.764705882352942,6.529411764705882,3.176470588235294,17.676470588235293,15.941176470588236,74.0,62.09375,25.75,54.15625,9.59375,24.34375,12.90625,17.03125,8.90625,23.6875,15.34375,11.375,6.65625,2.3125,15.28125,21.5625,53.15625,8.84375,26.65625,10.125,14.03125,8.9375,21.0,12.15625,14.09375,5.0625,2.90625,16.3125,11.90625,0.8,0.5,1,4,-3
2019,1261,1277,0,81.375,73.03125,28.5,61.71875,6.84375,21.1875,17.53125,23.25,13.5,25.28125,13.125,13.21875,9.09375,4.3125,18.6875,25.65625,58.875,7.84375,23.0,13.875,20.15625,11.03125,22.65625,11.34375,15.0,6.5625,2.96875,19.71875,8.34375,78.82352941176471,65.52941176470588,27.764705882352942,57.1764705882353,8.294117647058824,21.61764705882353,15.0,20.0,10.823529411764707,30.08823529411765,18.941176470588236,12.852941176470589,5.235294117647059,5.470588235294118,16.91176470588235,23.323529411764707,61.705882352941174,7.264705882352941,22.852941176470587,11.617647058823529,17.11764705882353,11.029411764705882,20.88235294117647,12.382352941176471,10.264705882352942,6.411764705882353,2.9411764705882355,18.294117647058822,13.294117647058824,0.6666666666666666,1.0,3,2,1
2019,1181,1277,0,83.5,67.55882352941177,30.5,63.911764705882355,7.264705882352941,24.058823529411764,15.235294117647058,22.08823529411765,13.382352941176471,28.38235294117647,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,25.235294117647058,63.85294117647059,6.5,22.11764705882353,10.588235294117647,15.323529411764707,11.970588235294118,23.676470588235293,12.294117647058824,14.764705882352942,6.529411764705882,3.176470588235294,17.676470588235293,15.941176470588236,78.82352941176471,65.52941176470588,27.764705882352942,57.1764705882353,8.294117647058824,21.61764705882353,15.0,20.0,10.823529411764707,30.08823529411765,18.941176470588236,12.852941176470589,5.235294117647059,5.470588235294118,16.91176470588235,23.323529411764707,61.705882352941174,7.264705882352941,22.852941176470587,11.617647058823529,17.11764705882353,11.029411764705882,20.88235294117647,12.382352941176471,10.264705882352942,6.411764705882353,2.9411764705882355,18.294117647058822,13.294117647058824,0.8,1.0,1,2,-1
2019,1192,1211,0,74.74193548387096,72.48387096774194,26.193548387096776,55.225806451612904,7.806451612903226,19.322580645161292,14.548387096774194,19.548387096774192,9.225806451612904,23.096774193548388,13.935483870967742,13.451612903225806,7.516129032258065,3.6451612903225805,16.741935483870968,26.193548387096776,58.29032258064516,7.709677419354839,22.451612903225808,12.387096774193548,17.612903225806452,11.451612903225806,22.193548387096776,13.483870967741936,14.129032258064516,6.193548387096774,3.2903225806451615,17.677419354838708,2.2580645161290325,88.84848484848484,65.06060606060606,32.18181818181818,60.515151515151516,7.787878787878788,21.333333333333332,16.696969696969695,21.757575757575758,9.545454545454545,29.09090909090909,18.21212121212121,10.363636363636363,7.545454545454546,5.484848484848484,16.060606060606062,23.87878787878788,61.45454545454545,6.575757575757576,21.272727272727273,10.727272727272727,15.424242424242424,10.818181818181818,21.606060606060606,9.818181818181818,13.545454545454545,5.151515151515151,1.9393939393939394,18.696969696969695,23.78787878787879,1.0,0.5,16,1,15
2019,1124,1393,1,71.65625,67.1875,25.5,57.90625,7.9375,23.375,12.71875,18.875,13.375,24.59375,13.84375,13.28125,6.125,4.75,18.78125,23.21875,55.03125,7.09375,20.78125,13.65625,20.09375,9.96875,21.6875,12.84375,12.40625,5.96875,4.21875,18.03125,4.46875,69.72727272727273,65.6969696969697,23.848484848484848,56.24242424242424,7.9393939393939394,24.09090909090909,14.090909090909092,20.696969696969695,10.787878787878787,24.0,12.0,12.454545454545455,8.272727272727273,4.787878787878788,17.424242424242426,21.757575757575758,54.75757575757576,8.424242424242424,26.060606060606062,13.757575757575758,19.03030303030303,12.0,25.09090909090909,14.727272727272727,15.666666666666666,6.606060606060606,3.121212121212121,18.484848484848484,4.03030303030303,0.0,0.25,9,8,1
2019,1266,1293,0,77.72727272727273,69.0909090909091,26.333333333333332,57.42424242424242,9.424242424242424,23.96969696969697,15.636363636363637,20.606060606060606,9.606060606060606,28.454545454545453,13.636363636363637,13.909090909090908,4.818181818181818,4.2727272727272725,18.666666666666668,23.90909090909091,59.515151515151516,6.787878787878788,21.272727272727273,14.484848484848484,21.242424242424242,10.090909090909092,23.424242424242426,11.969696969696969,11.848484848484848,6.96969696969697,2.9393939393939394,19.12121212121212,8.636363636363637,81.58620689655173,68.37931034482759,29.517241379310345,60.48275862068966,7.689655172413793,22.344827586206897,14.862068965517242,20.03448275862069,10.931034482758621,26.75862068965517,17.275862068965516,12.275862068965518,7.241379310344827,4.413793103448276,16.275862068965516,24.96551724137931,60.37931034482759,6.103448275862069,21.379310344827587,12.344827586206897,17.20689655172414,11.482758620689655,22.82758620689655,11.379310344827585,13.931034482758621,5.931034482758621,3.5172413793103448,17.724137931034484,13.206896551724139,0.25,1.0,5,12,-7
2019,1199,1436,1,74.91176470588235,67.11764705882354,25.852941176470587,58.35294117647059,7.5,22.352941176470587,15.705882352941176,21.205882352941178,11.441176470588236,25.941176470588236,12.882352941176471,13.5,6.970588235294118,4.264705882352941,19.147058823529413,22.764705882352942,55.61764705882353,7.029411764705882,21.58823529411765,14.558823529411764,20.08823529411765,9.558823529411764,23.147058823529413,10.058823529411764,14.294117647058824,5.5,3.0,18.558823529411764,7.794117647058823,72.40625,62.84375,24.8125,54.8125,7.8125,22.125,14.96875,19.875,8.9375,25.71875,11.5,11.0,5.40625,3.9375,16.59375,22.6875,53.75,7.25,20.53125,10.21875,14.0625,7.1875,23.59375,10.71875,12.875,5.46875,2.8125,19.40625,9.5625,0.8,1.0,4,13,-9
2019,1113,1138,0,77.8125,73.0625,26.59375,59.46875,7.25,21.25,17.375,25.90625,12.15625,27.8125,13.59375,13.59375,6.21875,3.21875,19.90625,24.21875,58.6875,8.5625,25.5,16.0625,22.65625,10.0,25.21875,13.28125,13.90625,6.34375,3.46875,21.65625,4.75,84.81818181818181,71.0,30.272727272727273,65.75757575757575,9.696969696969697,28.87878787878788,14.575757575757576,21.181818181818183,12.575757575757576,28.515151515151516,16.636363636363637,11.727272727272727,7.242424242424242,4.090909090909091,18.333333333333332,25.545454545454547,61.0,6.545454545454546,22.03030303030303,13.363636363636363,19.21212121212121,10.454545454545455,27.09090909090909,10.242424242424242,15.333333333333334,5.0606060606060606,3.121212121212121,19.636363636363637,13.818181818181818,0.6666666666666666,1.0,11,6,5
2019,1297,1403,0,77.78125,70.03125,27.59375,58.125,8.78125,24.125,13.8125,20.625,10.4375,25.875,17.125,12.34375,5.90625,3.84375,19.09375,24.1875,56.75,7.09375,22.25,14.5625,20.0,9.34375,23.59375,12.375,13.0,5.90625,3.84375,18.21875,7.75,73.09375,59.28125,26.15625,55.46875,7.25,19.71875,13.53125,18.59375,8.84375,25.4375,14.03125,12.375,7.375,4.90625,17.78125,19.5625,53.09375,6.34375,21.0625,13.8125,19.96875,10.125,22.0,9.53125,15.65625,6.4375,2.46875,19.03125,13.8125,1.0,0.6666666666666666,14,3,11
2019,1196,1305,1,68.26470588235294,63.64705882352941,23.941176470588236,56.088235294117645,8.147058823529411,24.352941176470587,12.235294117647058,17.029411764705884,10.617647058823529,22.852941176470587,12.235294117647058,11.764705882352942,7.176470588235294,3.7058823529411766,17.147058823529413,22.441176470588236,53.05882352941177,6.4411764705882355,20.147058823529413,12.323529411764707,17.852941176470587,10.647058823529411,23.470588235294116,10.941176470588236,14.794117647058824,6.147058823529412,2.8529411764705883,17.205882352941178,4.617647058823529,80.66666666666667,66.66666666666667,27.424242424242426,58.90909090909091,8.848484848484848,25.181818181818183,16.96969696969697,23.96969696969697,9.303030303030303,28.060606060606062,14.969696969696969,10.242424242424242,6.181818181818182,3.909090909090909,17.060606060606062,24.0,58.60606060606061,7.818181818181818,23.424242424242426,10.848484848484848,16.151515151515152,9.181818181818182,25.818181818181817,12.484848484848484,13.666666666666666,4.545454545454546,2.4242424242424243,21.151515151515152,14.0,0.4,0.75,10,7,3
2019,1276,1285,1,70.38235294117646,58.55882352941177,25.764705882352942,57.205882352941174,8.058823529411764,23.0,10.794117647058824,15.470588235294118,8.294117647058824,26.558823529411764,13.970588235294118,8.823529411764707,6.147058823529412,4.205882352941177,14.088235294117647,22.352941176470587,55.970588235294116,4.705882352941177,16.294117647058822,9.147058823529411,13.941176470588236,9.088235294117647,25.558823529411764,10.117647058823529,11.970588235294118,3.7058823529411766,3.3529411764705883,14.941176470588236,11.823529411764707,76.59375,69.25,27.9375,56.625,8.25,21.65625,12.46875,17.9375,8.75,24.8125,14.59375,12.0,6.375,2.8125,19.21875,23.75,54.375,6.78125,19.6875,14.96875,20.125,8.3125,22.625,10.5625,13.28125,5.53125,2.96875,17.5,7.34375,0.5,0.8333333333333334,2,15,-13
2019,1124,1211,0,71.65625,67.1875,25.5,57.90625,7.9375,23.375,12.71875,18.875,13.375,24.59375,13.84375,13.28125,6.125,4.75,18.78125,23.21875,55.03125,7.09375,20.78125,13.65625,20.09375,9.96875,21.6875,12.84375,12.40625,5.96875,4.21875,18.03125,4.46875,88.84848484848484,65.06060606060606,32.18181818181818,60.515151515151516,7.787878787878788,21.333333333333332,16.696969696969695,21.757575757575758,9.545454545454545,29.09090909090909,18.21212121212121,10.363636363636363,7.545454545454546,5.484848484848484,16.060606060606062,23.87878787878788,61.45454545454545,6.575757575757576,21.272727272727273,10.727272727272727,15.424242424242424,10.818181818181818,21.606060606060606,9.818181818181818,13.545454545454545,5.151515151515151,1.9393939393939394,18.696969696969695,23.78787878787879,0.0,0.5,9,1,8
2019,1199,1293,1,74.91176470588235,67.11764705882354,25.852941176470587,58.35294117647059,7.5,22.352941176470587,15.705882352941176,21.205882352941178,11.441176470588236,25.941176470588236,12.882352941176471,13.5,6.970588235294118,4.264705882352941,19.147058823529413,22.764705882352942,55.61764705882353,7.029411764705882,21.58823529411765,14.558823529411764,20.08823529411765,9.558823529411764,23.147058823529413,10.058823529411764,14.294117647058824,5.5,3.0,18.558823529411764,7.794117647058823,81.58620689655173,68.37931034482759,29.517241379310345,60.48275862068966,7.689655172413793,22.344827586206897,14.862068965517242,20.03448275862069,10.931034482758621,26.75862068965517,17.275862068965516,12.275862068965518,7.241379310344827,4.413793103448276,16.275862068965516,24.96551724137931,60.37931034482759,6.103448275862069,21.379310344827587,12.344827586206897,17.20689655172414,11.482758620689655,22.82758620689655,11.379310344827585,13.931034482758621,5.931034482758621,3.5172413793103448,17.724137931034484,13.206896551724139,0.8,1.0,4,12,-8
